Block_Index,Message,HashTime_uS,VerifyTime_uS,PrevHash_OK,Valid
2727,"t=23.03,h=36.01,p=1011.94",61,2,True,True
2728,"t=23.01,h=36.02,p=1011.90",86,2,True,True
2729,"t=23.01,h=36.02,p=1011.90",61,21,True,True
2730,"t=23.01,h=36.02,p=1011.90",64,6,True,True
2731,"t=23.01,h=36.02,p=1011.90",61,6,True,True
2732,"t=23.01,h=36.02,p=1011.90",62,5,True,True
2733,"t=23.01,h=36.02,p=1011.90",61,4,True,True
2734,"t=23.01,h=36.02,p=1011.90",62,4,True,True
2735,"t=23.01,h=36.02,p=1011.90",61,4,True,True
2736,"t=23.01,h=36.02,p=1011.90",68,5,True,True
2737,"t=23.01,h=36.02,p=1011.90",61,4,True,True
2738,"t=23.01,h=36.02,p=1011.91",63,4,True,True
2739,"t=23.01,h=36.02,p=1011.91",61,25,True,True
2740,"t=23.01,h=36.02,p=1011.91",63,2,True,True
2741,"t=23.01,h=36.02,p=1011.91",61,3,True,True
2742,"t=23.01,h=36.02,p=1011.91",62,2,True,True
2743,"t=23.01,h=36.02,p=1011.91",61,2,True,True
2744,"t=23.01,h=36.02,p=1011.91",62,2,True,True
2745,"t=23.01,h=36.02,p=1011.91",61,2,True,True
2746,"t=23.01,h=36.02,p=1011.91",63,2,True,True
2747,"t=23.03,h=36.02,p=1011.92",61,2,True,True
2748,"t=23.03,h=36.02,p=1011.92",62,2,True,True
2749,"t=23.03,h=36.02,p=1011.92",61,27,True,True
2750,"t=23.03,h=36.02,p=1011.92",63,7,True,True
2751,"t=23.03,h=36.02,p=1011.92",61,13,True,True
2752,"t=23.03,h=36.02,p=1011.92",63,5,True,True
2753,"t=23.03,h=36.02,p=1011.92",61,4,True,True
2754,"t=23.03,h=36.02,p=1011.92",62,4,True,True
2755,"t=23.03,h=36.02,p=1011.92",61,4,True,True
2756,"t=23.03,h=36.02,p=1011.92",63,5,True,True
2757,"t=23.02,h=35.99,p=1011.91",60,12,True,True
2758,"t=23.02,h=35.99,p=1011.91",61,5,True,True
2759,"t=23.02,h=35.99,p=1011.91",82,40,True,True
2760,"t=23.02,h=35.99,p=1011.91",63,7,True,True
2761,"t=23.02,h=35.99,p=1011.91",60,24,True,True
2762,"t=23.02,h=35.99,p=1011.91",61,2,True,True
2763,"t=23.02,h=35.99,p=1011.91",60,2,True,True
2764,"t=23.02,h=35.99,p=1011.91",61,2,True,True
2765,"t=23.02,h=35.99,p=1011.91",60,2,True,True
2766,"t=23.02,h=35.99,p=1011.91",61,2,True,True
2767,"t=23.02,h=36.01,p=1011.93",61,2,True,True
2768,"t=23.02,h=36.01,p=1011.93",62,2,True,True
2769,"t=23.02,h=36.01,p=1011.93",61,2,True,True
2770,"t=23.02,h=36.01,p=1011.93",62,41,True,True
2771,"t=23.02,h=36.01,p=1011.93",62,11,True,True
2772,"t=23.02,h=36.01,p=1011.93",62,7,True,True
2773,"t=23.02,h=36.01,p=1011.93",61,6,True,True
2774,"t=23.02,h=36.01,p=1011.93",62,2,True,True
2775,"t=23.02,h=36.01,p=1011.93",61,2,True,True
2776,"t=23.03,h=36.05,p=1011.92",62,4,True,True
2777,"t=23.03,h=36.05,p=1011.92",61,2,True,True
2778,"t=23.03,h=36.05,p=1011.92",63,2,True,True
2779,"t=23.03,h=36.05,p=1011.92",61,2,True,True
2780,"t=23.03,h=36.05,p=1011.92",63,28,True,True
2781,"t=23.03,h=36.05,p=1011.92",62,4,True,True
2782,"t=23.03,h=36.05,p=1011.92",62,2,True,True
2783,"t=23.03,h=36.05,p=1011.92",61,2,True,True
2784,"t=23.03,h=36.05,p=1011.92",62,2,True,True
2785,"t=23.03,h=36.05,p=1011.92",61,2,True,True
2786,"t=23.02,h=36.02,p=1011.91",63,2,True,True
2787,"t=23.02,h=36.02,p=1011.91",61,2,True,True
2788,"t=23.02,h=36.02,p=1011.91",62,2,True,True
2789,"t=23.02,h=36.02,p=1011.91",61,2,True,True
2790,"t=23.02,h=36.02,p=1011.91",63,41,True,True
2791,"t=23.02,h=36.02,p=1011.91",62,11,True,True
2792,"t=23.02,h=36.02,p=1011.91",62,7,True,True
2793,"t=23.02,h=36.02,p=1011.91",61,7,True,True
2794,"t=23.02,h=36.02,p=1011.91",63,6,True,True
2795,"t=23.02,h=36.02,p=1011.91",61,6,True,True
2796,"t=23.02,h=36.04,p=1011.89",63,3,True,True
2797,"t=23.02,h=36.04,p=1011.89",61,2,True,True
2798,"t=23.02,h=36.04,p=1011.89",76,2,True,True
2799,"t=23.02,h=36.04,p=1011.89",61,2,True,True
2800,"t=23.02,h=36.04,p=1011.89",82,15,True,True
2801,"t=23.02,h=36.04,p=1011.89",63,13,True,True
2802,"t=23.02,h=36.04,p=1011.89",62,5,True,True
2803,"t=23.02,h=36.04,p=1011.89",61,6,True,True
2804,"t=23.02,h=36.04,p=1011.89",63,5,True,True
2805,"t=23.02,h=36.04,p=1011.89",61,4,True,True
2806,"t=23.02,h=36.01,p=1011.88",63,6,True,True
2807,"t=23.02,h=36.01,p=1011.88",61,4,True,True
2808,"t=23.02,h=36.01,p=1011.88",62,4,True,True
2809,"t=23.02,h=36.01,p=1011.88",61,5,True,True
2810,"t=23.02,h=36.01,p=1011.88",62,5,True,True
2811,"t=23.02,h=36.01,p=1011.88",61,52,True,True
2812,"t=23.02,h=36.01,p=1011.88",63,18,True,True
2813,"t=23.02,h=36.01,p=1011.88",61,2,True,True
2814,"t=23.02,h=36.01,p=1011.88",62,2,True,True
2815,"t=23.03,h=36.03,p=1011.92",60,2,True,True
2816,"t=23.03,h=36.03,p=1011.92",61,2,True,True
2817,"t=23.03,h=36.03,p=1011.92",60,2,True,True
2818,"t=23.03,h=36.03,p=1011.92",61,2,True,True
2819,"t=23.03,h=36.03,p=1011.92",60,2,True,True
2820,"t=23.03,h=36.03,p=1011.92",61,2,True,True
2821,"t=23.03,h=36.03,p=1011.92",60,46,True,True
2822,"t=23.03,h=36.03,p=1011.92",62,6,True,True
2823,"t=23.03,h=36.03,p=1011.92",60,5,True,True
2824,"t=23.03,h=36.03,p=1011.92",61,5,True,True
2825,"t=23.03,h=36.02,p=1011.91",61,5,True,True
2826,"t=23.03,h=36.02,p=1011.91",62,5,True,True
2827,"t=23.03,h=36.02,p=1011.91",61,4,True,True
2828,"t=23.03,h=36.02,p=1011.91",63,4,True,True
2829,"t=23.03,h=36.02,p=1011.91",61,4,True,True
2830,"t=23.03,h=36.02,p=1011.91",62,5,True,True
2831,"t=23.03,h=36.02,p=1011.91",61,40,True,True
2832,"t=23.03,h=36.02,p=1011.91",63,12,True,True
2833,"t=23.03,h=36.02,p=1011.91",61,11,True,True
2834,"t=23.03,h=36.02,p=1011.91",62,12,True,True
2835,"t=23.03,h=36.01,p=1011.89",61,7,True,True
2836,"t=23.03,h=36.01,p=1011.89",63,9,True,True
2837,"t=23.03,h=36.01,p=1011.89",61,8,True,True
2838,"t=23.03,h=36.01,p=1011.89",62,10,True,True
2839,"t=23.03,h=36.01,p=1011.89",84,5,True,True
2840,"t=23.03,h=36.01,p=1011.89",63,5,True,True
2841,"t=23.03,h=36.01,p=1011.89",78,42,True,True
2842,"t=23.03,h=36.01,p=1011.89",63,7,True,True
2843,"t=23.03,h=36.01,p=1011.89",61,7,True,True
2844,"t=23.03,h=36.03,p=1011.92",62,2,True,True
2845,"t=23.03,h=36.03,p=1011.92",61,2,True,True
2846,"t=23.03,h=36.03,p=1011.92",62,22,True,True
2847,"t=23.03,h=36.03,p=1011.92",63,5,True,True
2848,"t=23.03,h=36.03,p=1011.92",62,5,True,True
2849,"t=23.03,h=36.03,p=1011.92",61,4,True,True
2850,"t=23.03,h=36.03,p=1011.92",62,5,True,True
2851,"t=23.03,h=36.03,p=1011.92",68,18,True,True
2852,"t=23.03,h=36.03,p=1011.92",62,5,True,True
2853,"t=23.03,h=36.03,p=1011.92",61,5,True,True
2854,"t=23.03,h=36.03,p=1011.92",62,4,True,True
2855,"t=23.03,h=36.03,p=1011.92",61,4,True,True
2856,"t=23.03,h=36.03,p=1011.92",62,5,True,True
2857,"t=23.03,h=36.03,p=1011.92",61,4,True,True
2858,"t=23.03,h=36.03,p=1011.92",62,15,True,True
2859,"t=23.03,h=36.03,p=1011.92",71,2,True,True
2860,"t=23.03,h=36.03,p=1011.92",63,2,True,True
2861,"t=23.03,h=36.03,p=1011.92",61,2,True,True
2862,"t=23.03,h=36.03,p=1011.92",62,2,True,True
2863,"t=23.03,h=36.03,p=1011.92",61,2,True,True
2864,"t=23.03,h=36.04,p=1011.89",62,42,True,True
2865,"t=23.03,h=36.04,p=1011.89",62,6,True,True
2866,"t=23.03,h=36.04,p=1011.89",63,6,True,True
2867,"t=23.03,h=36.04,p=1011.89",61,4,True,True
2868,"t=23.03,h=36.04,p=1011.89",62,4,True,True
2869,"t=23.03,h=36.04,p=1011.89",61,4,True,True
2870,"t=23.03,h=36.04,p=1011.89",63,5,True,True
2871,"t=23.03,h=36.04,p=1011.89",61,5,True,True
2872,"t=23.03,h=36.04,p=1011.89",62,29,True,True
2873,"t=23.02,h=36.06,p=1011.90",62,7,True,True
2874,"t=23.02,h=36.06,p=1011.90",62,7,True,True
2875,"t=23.02,h=36.06,p=1011.90",61,6,True,True
2876,"t=23.02,h=36.06,p=1011.90",63,7,True,True
2877,"t=23.02,h=36.06,p=1011.90",61,6,True,True
2878,"t=23.02,h=36.06,p=1011.90",63,7,True,True
2879,"t=23.02,h=36.06,p=1011.90",61,6,True,True
2880,"t=23.02,h=36.06,p=1011.90",86,4,True,True
2881,"t=23.02,h=36.06,p=1011.90",61,2,True,True
2882,"t=23.02,h=36.06,p=1011.90",62,21,True,True
2883,"t=23.03,h=36.02,p=1011.90",62,2,True,True
2884,"t=23.03,h=36.02,p=1011.90",62,2,True,True
2885,"t=23.03,h=36.02,p=1011.90",61,2,True,True
2886,"t=23.03,h=36.02,p=1011.90",62,2,True,True
2887,"t=23.03,h=36.02,p=1011.90",61,2,True,True
2888,"t=23.03,h=36.02,p=1011.90",62,2,True,True
2889,"t=23.03,h=36.02,p=1011.90",61,2,True,True
2890,"t=23.03,h=36.02,p=1011.90",62,2,True,True
2891,"t=23.03,h=36.02,p=1011.90",61,2,True,True
2892,"t=23.03,h=36.02,p=1011.90",62,2,True,True
2893,"t=23.03,h=36.02,p=1011.88",61,40,True,True
2894,"t=23.03,h=36.02,p=1011.88",63,8,True,True
2895,"t=23.03,h=36.02,p=1011.88",61,7,True,True
2896,"t=23.03,h=36.02,p=1011.88",62,8,True,True
2897,"t=23.03,h=36.02,p=1011.88",61,2,True,True
2898,"t=23.03,h=36.02,p=1011.88",62,2,True,True
2899,"t=23.03,h=36.02,p=1011.88",61,2,True,True
2900,"t=23.03,h=36.02,p=1011.88",63,2,True,True
2901,"t=23.03,h=36.02,p=1011.88",63,6,True,True
2902,"t=23.03,h=36.02,p=1011.88",62,5,True,True
2903,"t=23.02,h=36.04,p=1011.90",60,29,True,True
2904,"t=23.02,h=36.04,p=1011.90",62,7,True,True
2905,"t=23.02,h=36.04,p=1011.90",60,6,True,True
2906,"t=23.02,h=36.04,p=1011.90",61,7,True,True
2907,"t=23.02,h=36.04,p=1011.90",60,2,True,True
2908,"t=23.02,h=36.04,p=1011.90",61,45,True,True
2909,"t=23.02,h=36.04,p=1011.90",61,7,True,True
2910,"t=23.02,h=36.04,p=1011.90",61,4,True,True
2911,"t=23.02,h=36.04,p=1011.90",60,3,True,True
2912,"t=23.03,h=36.02,p=1011.90",62,2,True,True
2913,"t=23.03,h=36.02,p=1011.90",61,2,True,True
2914,"t=23.03,h=36.02,p=1011.90",63,17,True,True
2915,"t=23.03,h=36.02,p=1011.90",61,2,True,True
2916,"t=23.03,h=36.02,p=1011.90",62,2,True,True
2917,"t=23.03,h=36.02,p=1011.90",61,2,True,True
2918,"t=23.03,h=36.02,p=1011.90",62,2,True,True
2919,"t=23.03,h=36.02,p=1011.90",61,2,True,True
2920,"t=23.03,h=36.02,p=1011.90",62,20,True,True
2921,"t=23.03,h=36.02,p=1011.90",71,3,True,True
2922,"t=23.03,h=36.06,p=1011.91",62,2,True,True
2923,"t=23.03,h=36.06,p=1011.91",61,2,True,True
2924,"t=23.03,h=36.06,p=1011.91",62,2,True,True
2925,"t=23.03,h=36.06,p=1011.91",61,2,True,True
2926,"t=23.03,h=36.06,p=1011.91",62,41,True,True
2927,"t=23.03,h=36.06,p=1011.91",62,3,True,True
2928,"t=23.03,h=36.06,p=1011.91",62,2,True,True
2929,"t=23.03,h=36.06,p=1011.91",61,2,True,True
2930,"t=23.03,h=36.06,p=1011.91",62,3,True,True
2931,"t=23.03,h=36.06,p=1011.91",61,2,True,True
2932,"t=23.03,h=36.00,p=1011.91",62,2,True,True
2933,"t=23.03,h=36.00,p=1011.91",61,2,True,True
2934,"t=23.03,h=36.00,p=1011.91",62,2,True,True
2935,"t=23.03,h=36.00,p=1011.91",61,2,True,True
2936,"t=23.03,h=36.00,p=1011.91",62,2,True,True
2937,"t=23.03,h=36.00,p=1011.91",61,2,True,True
2938,"t=23.03,h=36.00,p=1011.91",62,41,True,True
2939,"t=23.03,h=36.00,p=1011.91",69,7,True,True
2940,"t=23.03,h=36.00,p=1011.91",62,9,True,True
2941,"t=23.03,h=36.00,p=1011.87",61,6,True,True
2942,"t=23.03,h=36.00,p=1011.87",62,6,True,True
2943,"t=23.03,h=36.00,p=1011.87",61,6,True,True
2944,"t=23.03,h=36.00,p=1011.87",62,6,True,True
2945,"t=23.03,h=36.00,p=1011.87",61,5,True,True
2946,"t=23.03,h=36.00,p=1011.87",63,4,True,True
2947,"t=23.03,h=36.00,p=1011.87",61,4,True,True
2948,"t=23.03,h=36.00,p=1011.87",62,4,True,True
2949,"t=23.03,h=36.00,p=1011.87",61,4,True,True
2950,"t=23.03,h=36.00,p=1011.87",63,31,True,True
2951,"t=23.03,h=36.05,p=1011.89",76,5,True,True
2952,"t=23.03,h=36.05,p=1011.89",63,2,True,True
2953,"t=23.03,h=36.05,p=1011.89",61,2,True,True
2954,"t=23.03,h=36.05,p=1011.89",62,2,True,True
2955,"t=23.03,h=36.05,p=1011.89",61,2,True,True
2956,"t=23.03,h=36.05,p=1011.89",70,2,True,True
2957,"t=23.03,h=36.05,p=1011.89",61,2,True,True
2958,"t=23.03,h=36.05,p=1011.89",62,2,True,True
2959,"t=23.03,h=36.05,p=1011.89",61,2,True,True
2960,"t=23.03,h=36.05,p=1011.89",62,2,True,True
2961,"t=23.03,h=36.05,p=1011.88",60,3,True,True
2962,"t=23.03,h=36.05,p=1011.88",61,28,True,True
2963,"t=23.03,h=36.05,p=1011.88",68,7,True,True
2964,"t=23.03,h=36.05,p=1011.88",61,7,True,True
2965,"t=23.03,h=36.05,p=1011.88",60,19,True,True
2966,"t=23.03,h=36.05,p=1011.88",61,6,True,True
2967,"t=23.03,h=36.05,p=1011.88",59,2,True,True
2968,"t=23.03,h=36.05,p=1011.88",61,2,True,True
2969,"t=23.03,h=36.05,p=1011.88",60,29,True,True
2970,"t=23.03,h=36.03,p=1011.89",63,9,True,True
2971,"t=23.03,h=36.03,p=1011.89",60,8,True,True
2972,"t=23.03,h=36.03,p=1011.89",61,7,True,True
2973,"t=23.03,h=36.03,p=1011.89",59,7,True,True
2974,"t=23.03,h=36.03,p=1011.89",61,8,True,True
2975,"t=23.03,h=36.03,p=1011.89",60,44,True,True
2976,"t=23.03,h=36.03,p=1011.89",62,7,True,True
2977,"t=23.03,h=36.03,p=1011.89",60,7,True,True
2978,"t=23.03,h=36.03,p=1011.89",62,6,True,True
2979,"t=23.03,h=36.03,p=1011.89",60,6,True,True
2980,"t=23.03,h=36.05,p=1011.91",62,7,True,True
2981,"t=23.03,h=36.05,p=1011.91",61,6,True,True
2982,"t=23.03,h=36.05,p=1011.91",62,2,True,True
2983,"t=23.03,h=36.05,p=1011.91",62,2,True,True
2984,"t=23.03,h=36.05,p=1011.91",82,2,True,True
2985,"t=23.03,h=36.05,p=1011.91",61,2,True,True
2986,"t=23.03,h=36.05,p=1011.91",62,2,True,True
2987,"t=23.03,h=36.05,p=1011.91",61,27,True,True
2988,"t=23.03,h=36.05,p=1011.91",63,3,True,True
2989,"t=23.03,h=36.05,p=1011.91",61,2,True,True
2990,"t=23.03,h=36.08,p=1011.90",62,3,True,True
2991,"t=23.03,h=36.08,p=1011.90",61,2,True,True
2992,"t=23.03,h=36.08,p=1011.90",67,2,True,True
2993,"t=23.03,h=36.08,p=1011.90",61,2,True,True
2994,"t=23.03,h=36.08,p=1011.90",63,2,True,True
2995,"t=23.03,h=36.08,p=1011.90",61,2,True,True
2996,"t=23.03,h=36.08,p=1011.90",62,2,True,True
2997,"t=23.03,h=36.08,p=1011.90",61,2,True,True
2998,"t=23.03,h=36.08,p=1011.90",62,2,True,True
2999,"t=23.03,h=36.05,p=1011.89",61,22,True,True
3000,"t=23.03,h=36.05,p=1011.89",71,6,True,True
3001,"t=23.03,h=36.05,p=1011.89",64,5,True,True
3002,"t=23.03,h=36.05,p=1011.89",83,2,True,True
3003,"t=23.03,h=36.05,p=1011.89",62,2,True,True
3004,"t=23.03,h=36.05,p=1011.89",61,2,True,True
3005,"t=23.03,h=36.05,p=1011.89",62,2,True,True
3006,"t=23.03,h=36.05,p=1011.89",61,2,True,True
3007,"t=23.03,h=36.05,p=1011.89",62,2,True,True
3008,"t=23.03,h=36.05,p=1011.89",62,2,True,True
3009,"t=23.03,h=36.02,p=1011.90",62,2,True,True
3010,"t=23.03,h=36.02,p=1011.90",61,5,True,True
3011,"t=23.03,h=36.02,p=1011.90",62,22,True,True
3012,"t=23.03,h=36.02,p=1011.90",77,40,True,True
3013,"t=23.03,h=36.02,p=1011.90",63,8,True,True
3014,"t=23.03,h=36.02,p=1011.90",61,5,True,True
3015,"t=23.03,h=36.02,p=1011.90",63,6,True,True
3016,"t=23.03,h=36.02,p=1011.90",61,14,True,True
3017,"t=23.03,h=36.02,p=1011.90",62,28,True,True
3018,"t=23.03,h=36.02,p=1011.90",62,3,True,True
3019,"t=23.03,h=36.06,p=1011.88",61,2,True,True
3020,"t=23.03,h=36.06,p=1011.88",60,3,True,True
3021,"t=23.03,h=36.06,p=1011.88",61,2,True,True
3022,"t=23.03,h=36.06,p=1011.88",80,2,True,True
3023,"t=23.03,h=36.06,p=1011.88",61,2,True,True
3024,"t=23.03,h=36.06,p=1011.88",60,2,True,True
3025,"t=23.03,h=36.06,p=1011.88",61,2,True,True
3026,"t=23.03,h=36.06,p=1011.88",60,39,True,True
3027,"t=23.03,h=36.06,p=1011.88",62,6,True,True
3028,"t=23.03,h=36.06,p=1011.88",60,4,True,True
3029,"t=23.03,h=36.05,p=1011.90",61,5,True,True
3030,"t=23.03,h=36.05,p=1011.90",60,16,True,True
3031,"t=23.03,h=36.05,p=1011.90",61,5,True,True
3032,"t=23.03,h=36.05,p=1011.90",60,4,True,True
3033,"t=23.03,h=36.05,p=1011.90",61,4,True,True
3034,"t=23.03,h=36.05,p=1011.90",60,4,True,True
3035,"t=23.03,h=36.05,p=1011.90",61,4,True,True
3036,"t=23.03,h=36.05,p=1011.90",60,62,True,True
3037,"t=23.03,h=36.05,p=1011.90",62,11,True,True
3038,"t=23.03,h=36.06,p=1011.90",61,7,True,True
3039,"t=23.03,h=36.06,p=1011.90",62,7,True,True
3040,"t=23.03,h=36.06,p=1011.90",61,4,True,True
3041,"t=23.03,h=36.06,p=1011.90",62,16,True,True
3042,"t=23.03,h=36.06,p=1011.90",62,2,True,True
3043,"t=23.03,h=36.06,p=1011.90",62,3,True,True
3044,"t=23.03,h=36.06,p=1011.90",61,2,True,True
3045,"t=23.03,h=36.06,p=1011.90",62,2,True,True
3046,"t=23.03,h=36.06,p=1011.90",61,5,True,True
3047,"t=23.03,h=36.06,p=1011.90",63,4,True,True
3048,"t=23.03,h=36.04,p=1011.89",60,5,True,True
3049,"t=23.03,h=36.04,p=1011.89",61,4,True,True
3050,"t=23.03,h=36.04,p=1011.89",60,5,True,True
3051,"t=23.03,h=36.04,p=1011.89",61,13,True,True
3052,"t=23.03,h=36.04,p=1011.89",59,4,True,True
3053,"t=23.03,h=36.04,p=1011.89",61,38,True,True
3054,"t=23.03,h=36.04,p=1011.89",68,7,True,True
3055,"t=23.03,h=36.04,p=1011.89",61,7,True,True
3056,"t=23.03,h=36.04,p=1011.89",60,7,True,True
3057,"t=23.03,h=36.04,p=1011.89",61,6,True,True
3058,"t=23.03,h=36.05,p=1011.88",60,6,True,True
3059,"t=23.03,h=36.05,p=1011.88",79,6,True,True
3060,"t=23.03,h=36.05,p=1011.88",60,6,True,True
3061,"t=23.03,h=36.05,p=1011.88",61,2,True,True
3062,"t=23.03,h=36.05,p=1011.88",60,2,True,True
3063,"t=23.03,h=36.05,p=1011.88",61,2,True,True
3064,"t=23.03,h=36.05,p=1011.88",60,2,True,True
3065,"t=23.03,h=36.05,p=1011.88",62,28,True,True
3066,"t=23.03,h=36.05,p=1011.88",89,5,True,True
3067,"t=23.03,h=36.03,p=1011.91",61,2,True,True
3068,"t=23.03,h=36.03,p=1011.91",60,3,True,True
3069,"t=23.03,h=36.03,p=1011.91",61,2,True,True
3070,"t=23.03,h=36.03,p=1011.91",60,2,True,True
3071,"t=23.03,h=36.03,p=1011.91",61,2,True,True
3072,"t=23.03,h=36.03,p=1011.91",59,2,True,True
3073,"t=23.03,h=36.03,p=1011.91",61,2,True,True
3074,"t=23.03,h=36.03,p=1011.91",60,2,True,True
3075,"t=23.03,h=36.03,p=1011.91",61,2,True,True
3076,"t=23.03,h=36.03,p=1011.91",62,2,True,True
3077,"t=23.03,h=36.06,p=1011.89",61,40,True,True
3078,"t=23.03,h=36.06,p=1011.89",61,7,True,True
3079,"t=23.03,h=36.06,p=1011.89",61,7,True,True
3080,"t=23.03,h=36.06,p=1011.89",60,2,True,True
3081,"t=23.03,h=36.06,p=1011.89",61,2,True,True
3082,"t=23.03,h=36.06,p=1011.89",60,2,True,True
3083,"t=23.03,h=36.06,p=1011.89",61,2,True,True
3084,"t=23.03,h=36.06,p=1011.89",60,11,True,True
3085,"t=23.03,h=36.06,p=1011.89",61,2,True,True
3086,"t=23.03,h=36.06,p=1011.89",60,2,True,True
3087,"t=23.03,h=36.03,p=1011.87",63,40,True,True
3088,"t=23.03,h=36.03,p=1011.87",63,7,True,True
3089,"t=23.03,h=36.03,p=1011.87",62,6,True,True
3090,"t=23.03,h=36.03,p=1011.87",61,7,True,True
3091,"t=23.03,h=36.03,p=1011.87",62,8,True,True
3092,"t=23.03,h=36.03,p=1011.87",61,6,True,True
3093,"t=23.03,h=36.03,p=1011.87",63,6,True,True
3094,"t=23.03,h=36.03,p=1011.87",61,2,True,True
3095,"t=23.03,h=36.03,p=1011.87",62,2,True,True
3096,"t=23.02,h=36.04,p=1011.89",61,2,True,True
3097,"t=23.02,h=36.04,p=1011.89",62,15,True,True
3098,"t=23.02,h=36.04,p=1011.89",63,2,True,True
3099,"t=23.02,h=36.04,p=1011.89",62,2,True,True
3100,"t=23.02,h=36.04,p=1011.89",61,2,True,True
3101,"t=23.02,h=36.04,p=1011.89",64,6,True,True
3102,"t=23.02,h=36.04,p=1011.89",61,2,True,True
3103,"t=23.02,h=36.04,p=1011.89",62,2,True,True
3104,"t=23.02,h=36.04,p=1011.89",61,2,True,True
3105,"t=23.02,h=36.04,p=1011.89",63,2,True,True
3106,"t=23.02,h=36.04,p=1011.87",61,2,True,True
3107,"t=23.02,h=36.04,p=1011.87",86,33,True,True
3108,"t=23.02,h=36.04,p=1011.87",62,5,True,True
3109,"t=23.02,h=36.04,p=1011.87",63,5,True,True
3110,"t=23.02,h=36.04,p=1011.87",61,5,True,True
3111,"t=23.02,h=36.04,p=1011.87",62,5,True,True
3112,"t=23.02,h=36.04,p=1011.87",71,33,True,True
3113,"t=23.02,h=36.04,p=1011.87",64,3,True,True
3114,"t=23.02,h=36.04,p=1011.87",61,2,True,True
3115,"t=23.02,h=36.04,p=1011.87",62,2,True,True
3116,"t=23.03,h=36.06,p=1011.89",61,3,True,True
3117,"t=23.03,h=36.06,p=1011.89",62,2,True,True
3118,"t=23.03,h=36.06,p=1011.89",61,15,True,True
3119,"t=23.03,h=36.06,p=1011.89",63,2,True,True
3120,"t=23.03,h=36.06,p=1011.89",61,2,True,True
3121,"t=23.03,h=36.06,p=1011.89",62,2,True,True
3122,"t=23.03,h=36.06,p=1011.89",61,2,True,True
3123,"t=23.03,h=36.06,p=1011.89",63,2,True,True
3124,"t=23.03,h=36.06,p=1011.89",62,30,True,True
3125,"t=23.03,h=36.06,p=1011.89",71,5,True,True
3126,"t=23.03,h=36.02,p=1011.90",62,5,True,True
3127,"t=23.03,h=36.02,p=1011.90",61,4,True,True
3128,"t=23.03,h=36.02,p=1011.90",62,4,True,True
3129,"t=23.03,h=36.02,p=1011.90",61,4,True,True
3130,"t=23.03,h=36.02,p=1011.90",78,48,True,True
3131,"t=23.03,h=36.02,p=1011.90",62,9,True,True
3132,"t=23.03,h=36.02,p=1011.90",62,3,True,True
3133,"t=23.03,h=36.02,p=1011.90",61,2,True,True
3134,"t=23.03,h=36.02,p=1011.90",62,2,True,True
3135,"t=23.03,h=36.03,p=1011.91",60,2,True,True
3136,"t=23.03,h=36.03,p=1011.91",61,2,True,True
3137,"t=23.03,h=36.03,p=1011.91",60,2,True,True
3138,"t=23.03,h=36.03,p=1011.91",61,2,True,True
3139,"t=23.03,h=36.03,p=1011.91",60,2,True,True
3140,"t=23.03,h=36.03,p=1011.91",61,2,True,True
3141,"t=23.03,h=36.03,p=1011.91",60,2,True,True
3142,"t=23.03,h=36.03,p=1011.91",61,40,True,True
3143,"t=23.03,h=36.03,p=1011.91",68,7,True,True
3144,"t=23.03,h=36.03,p=1011.91",61,7,True,True
3145,"t=23.03,h=36.04,p=1011.91",60,9,True,True
3146,"t=23.03,h=36.04,p=1011.91",83,7,True,True
3147,"t=23.03,h=36.04,p=1011.91",60,6,True,True
3148,"t=23.03,h=36.04,p=1011.91",61,6,True,True
3149,"t=23.03,h=36.04,p=1011.91",59,2,True,True
3150,"t=23.03,h=36.04,p=1011.91",61,2,True,True
3151,"t=23.03,h=36.04,p=1011.91",60,6,True,True
3152,"t=23.03,h=36.04,p=1011.91",61,2,True,True
3153,"t=23.03,h=36.04,p=1011.91",60,2,True,True
3154,"t=23.03,h=36.04,p=1011.91",61,15,True,True
3155,"t=23.03,h=36.04,p=1011.90",69,3,True,True
3156,"t=23.03,h=36.04,p=1011.90",62,2,True,True
3157,"t=23.03,h=36.04,p=1011.90",60,2,True,True
3158,"t=23.03,h=36.04,p=1011.90",61,3,True,True
3159,"t=23.03,h=36.04,p=1011.90",60,2,True,True
3160,"t=23.03,h=36.04,p=1011.90",61,2,True,True
3161,"t=23.03,h=36.04,p=1011.90",60,35,True,True
3162,"t=23.03,h=36.04,p=1011.90",62,5,True,True
3163,"t=23.03,h=36.04,p=1011.90",60,5,True,True
3164,"t=23.03,h=36.05,p=1011.89",62,5,True,True
3165,"t=23.03,h=36.05,p=1011.89",61,6,True,True
3166,"t=23.03,h=36.05,p=1011.89",62,28,True,True
3167,"t=23.03,h=36.05,p=1011.89",62,7,True,True
3168,"t=23.03,h=36.05,p=1011.89",62,6,True,True
3169,"t=23.03,h=36.05,p=1011.89",61,15,True,True
3170,"t=23.03,h=36.05,p=1011.89",62,7,True,True
3171,"t=23.03,h=36.05,p=1011.89",62,42,True,True
3172,"t=23.03,h=36.05,p=1011.89",63,7,True,True
3173,"t=23.03,h=36.05,p=1011.89",61,7,True,True
3174,"t=23.02,h=36.05,p=1011.87",63,6,True,True
3175,"t=23.02,h=36.05,p=1011.87",61,8,True,True
3176,"t=23.02,h=36.05,p=1011.87",73,29,True,True
