Block_Index,Message,HashTime_uS,VerifyTime_uS,PrevHash_OK,Valid
691,"t=22.97,h=36.21,p=1011.94",69,17,False,False
692,"t=22.97,h=36.21,p=1011.94",62,5,False,False
693,"t=22.97,h=36.21,p=1011.94",61,5,False,False
694,"t=22.97,h=36.21,p=1011.94",62,5,False,False
695,"t=22.97,h=36.21,p=1011.94",61,5,False,False
696,"t=22.97,h=36.21,p=1011.94",62,5,False,False
697,"t=22.99,h=36.22,p=1011.93",61,5,False,False
698,"t=22.99,h=36.22,p=1011.93",62,5,False,False
699,"t=22.99,h=36.22,p=1011.93",61,5,False,False
700,"t=22.99,h=36.22,p=1011.93",62,5,False,False
701,"t=22.99,h=36.22,p=1011.93",63,6,False,False
702,"t=22.99,h=36.22,p=1011.93",62,39,False,False
703,"t=22.99,h=36.22,p=1011.93",72,17,False,False
704,"t=22.99,h=36.22,p=1011.93",62,11,False,False
705,"t=22.99,h=36.22,p=1011.93",61,12,False,False
706,"t=22.99,h=36.22,p=1011.93",63,11,False,False
707,"t=22.98,h=36.24,p=1011.89",61,6,False,False
708,"t=22.98,h=36.24,p=1011.89",62,28,False,False
709,"t=22.98,h=36.24,p=1011.89",62,17,False,False
710,"t=22.98,h=36.24,p=1011.89",62,11,False,False
711,"t=22.98,h=36.24,p=1011.89",61,17,False,False
712,"t=22.98,h=36.24,p=1011.89",62,6,False,False
713,"t=22.98,h=36.24,p=1011.89",61,5,False,False
714,"t=22.98,h=36.24,p=1011.89",62,4,False,False
715,"t=22.98,h=36.24,p=1011.89",61,5,False,False
716,"t=22.98,h=36.22,p=1011.89",62,5,False,False
717,"t=22.98,h=36.22,p=1011.89",81,6,False,False
718,"t=22.98,h=36.22,p=1011.89",87,15,False,False
719,"t=22.98,h=36.22,p=1011.89",62,5,False,False
720,"t=22.98,h=36.22,p=1011.89",62,6,False,False
721,"t=22.98,h=36.22,p=1011.89",61,5,False,False
722,"t=22.98,h=36.22,p=1011.89",62,6,False,False
723,"t=22.98,h=36.22,p=1011.89",61,21,False,False
724,"t=22.98,h=36.22,p=1011.89",63,12,False,False
725,"t=22.98,h=36.22,p=1011.89",62,7,False,False
726,"t=22.98,h=36.20,p=1011.92",62,11,False,False
727,"t=22.98,h=36.20,p=1011.92",61,9,False,False
728,"t=22.98,h=36.20,p=1011.92",62,11,False,False
729,"t=22.98,h=36.20,p=1011.92",61,29,False,False
730,"t=22.98,h=36.20,p=1011.92",63,17,False,False
731,"t=22.98,h=36.20,p=1011.92",61,11,False,False
732,"t=22.98,h=36.20,p=1011.92",63,14,False,False
733,"t=22.98,h=36.20,p=1011.92",61,49,False,False
734,"t=22.98,h=36.20,p=1011.92",63,12,False,False
735,"t=22.98,h=36.20,p=1011.92",61,9,False,False
736,"t=22.99,h=36.21,p=1011.91",62,8,False,False
737,"t=22.99,h=36.21,p=1011.91",61,6,False,False
738,"t=22.99,h=36.21,p=1011.91",62,6,False,False
739,"t=22.99,h=36.21,p=1011.91",61,5,False,False
740,"t=22.99,h=36.21,p=1011.91",62,5,False,False
741,"t=22.99,h=36.21,p=1011.91",61,5,False,False
742,"t=22.99,h=36.21,p=1011.91",63,5,False,False
743,"t=22.99,h=36.21,p=1011.91",61,5,False,False
744,"t=22.99,h=36.21,p=1011.91",62,5,False,False
745,"t=22.98,h=36.24,p=1011.91",61,38,False,False
746,"t=22.98,h=36.24,p=1011.91",70,17,False,False
747,"t=22.98,h=36.24,p=1011.91",62,4,False,False
748,"t=22.98,h=36.24,p=1011.91",61,6,False,False
749,"t=22.98,h=36.24,p=1011.91",62,5,False,False
750,"t=22.98,h=36.24,p=1011.91",61,5,False,False
751,"t=22.98,h=36.24,p=1011.91",70,5,False,False
752,"t=22.98,h=36.24,p=1011.91",61,5,False,False
753,"t=22.98,h=36.24,p=1011.91",62,5,False,False
754,"t=22.98,h=36.24,p=1011.91",61,5,False,False
755,"t=22.99,h=36.22,p=1011.93",62,5,False,False
756,"t=22.99,h=36.22,p=1011.93",61,18,False,False
757,"t=22.99,h=36.22,p=1011.93",63,28,False,False
758,"t=22.99,h=36.22,p=1011.93",71,12,False,False
759,"t=22.99,h=36.22,p=1011.93",63,11,False,False
760,"t=22.99,h=36.22,p=1011.93",61,10,False,False
761,"t=22.99,h=36.22,p=1011.93",62,6,False,False
762,"t=22.99,h=36.22,p=1011.93",61,5,False,False
763,"t=22.99,h=36.22,p=1011.93",62,6,False,False
764,"t=22.99,h=36.22,p=1011.93",61,29,False,False
765,"t=22.99,h=36.24,p=1011.92",63,12,False,False
766,"t=22.99,h=36.24,p=1011.92",61,12,False,False
767,"t=22.99,h=36.24,p=1011.92",62,5,False,False
768,"t=22.99,h=36.24,p=1011.92",61,6,False,False
769,"t=22.99,h=36.24,p=1011.92",62,5,False,False
770,"t=22.99,h=36.24,p=1011.92",61,5,False,False
771,"t=22.99,h=36.24,p=1011.92",62,5,False,False
772,"t=22.99,h=36.24,p=1011.92",61,5,False,False
773,"t=22.99,h=36.24,p=1011.92",63,5,False,False
774,"t=22.99,h=36.24,p=1011.92",61,5,False,False
775,"t=22.99,h=36.21,p=1011.91",62,5,False,False
776,"t=22.99,h=36.21,p=1011.91",61,38,False,False
777,"t=22.99,h=36.21,p=1011.91",69,20,False,False
778,"t=22.99,h=36.21,p=1011.91",62,7,False,False
779,"t=22.99,h=36.21,p=1011.91",61,5,False,False
780,"t=22.99,h=36.21,p=1011.91",62,5,False,False
781,"t=22.99,h=36.21,p=1011.91",61,5,False,False
782,"t=22.99,h=36.21,p=1011.91",62,5,False,False
783,"t=22.99,h=36.21,p=1011.91",61,30,False,False
784,"t=22.99,h=36.25,p=1011.92",63,17,False,False
785,"t=22.99,h=36.25,p=1011.92",61,11,False,False
786,"t=22.99,h=36.25,p=1011.92",62,10,False,False
787,"t=22.99,h=36.25,p=1011.92",61,11,False,False
788,"t=22.99,h=36.25,p=1011.92",63,12,False,False
789,"t=22.99,h=36.25,p=1011.92",61,11,False,False
790,"t=22.99,h=36.25,p=1011.92",62,11,False,False
791,"t=22.99,h=36.25,p=1011.92",61,5,False,False
792,"t=22.99,h=36.25,p=1011.92",62,5,False,False
793,"t=22.99,h=36.25,p=1011.92",61,5,False,False
794,"t=22.99,h=36.19,p=1011.90",62,5,False,False
795,"t=22.99,h=36.19,p=1011.90",61,36,False,False
796,"t=22.99,h=36.19,p=1011.90",69,17,False,False
797,"t=22.99,h=36.19,p=1011.90",62,5,False,False
798,"t=22.99,h=36.19,p=1011.90",61,13,False,False
799,"t=22.99,h=36.19,p=1011.90",63,11,False,False
800,"t=22.99,h=36.19,p=1011.90",61,11,False,False
801,"t=22.99,h=36.19,p=1011.90",63,15,False,False
802,"t=22.99,h=36.19,p=1011.90",62,6,False,False
803,"t=22.99,h=36.19,p=1011.90",62,12,False,False
804,"t=22.99,h=36.20,p=1011.92",61,10,False,False
805,"t=22.99,h=36.20,p=1011.92",62,5,False,False
806,"t=22.99,h=36.20,p=1011.92",61,38,False,False
807,"t=22.99,h=36.20,p=1011.92",63,7,False,False
808,"t=22.99,h=36.20,p=1011.92",61,40,False,False
809,"t=22.99,h=36.20,p=1011.92",63,22,False,False
810,"t=22.99,h=36.20,p=1011.92",61,6,False,False
811,"t=22.99,h=36.20,p=1011.92",62,5,False,False
812,"t=22.99,h=36.20,p=1011.92",61,5,False,False
813,"t=22.98,h=36.27,p=1011.91",62,6,False,False
814,"t=22.98,h=36.27,p=1011.91",61,5,False,False
815,"t=22.98,h=36.27,p=1011.91",62,5,False,False
816,"t=22.98,h=36.27,p=1011.91",61,5,False,False
817,"t=22.98,h=36.27,p=1011.91",62,5,False,False
818,"t=22.98,h=36.27,p=1011.91",61,31,False,False
819,"t=22.98,h=36.27,p=1011.91",70,17,False,False
820,"t=22.98,h=36.27,p=1011.91",63,3,False,False
821,"t=22.98,h=36.27,p=1011.91",61,5,False,False
822,"t=22.98,h=36.27,p=1011.91",62,5,False,False
823,"t=22.99,h=36.25,p=1011.90",61,5,False,False
824,"t=22.99,h=36.25,p=1011.90",63,5,False,False
825,"t=22.99,h=36.25,p=1011.90",61,5,False,False
826,"t=22.99,h=36.25,p=1011.90",68,5,False,False
827,"t=22.99,h=36.25,p=1011.90",61,5,False,False
828,"t=22.99,h=36.25,p=1011.90",92,6,False,False
829,"t=22.99,h=36.25,p=1011.90",61,5,False,False
830,"t=22.99,h=36.25,p=1011.90",62,27,False,False
831,"t=22.99,h=36.25,p=1011.90",71,17,False,False
832,"t=22.99,h=36.25,p=1011.90",62,11,False,False
833,"t=22.99,h=36.21,p=1011.90",61,11,False,False
834,"t=22.99,h=36.21,p=1011.90",62,5,False,False
835,"t=22.99,h=36.21,p=1011.90",61,5,False,False
836,"t=22.99,h=36.21,p=1011.90",62,5,False,False
837,"t=22.99,h=36.21,p=1011.90",61,25,False,False
838,"t=22.99,h=36.21,p=1011.90",63,6,False,False
839,"t=22.99,h=36.21,p=1011.90",61,5,False,False
840,"t=22.99,h=36.21,p=1011.90",62,5,False,False
841,"t=22.99,h=36.21,p=1011.90",61,5,False,False
842,"t=22.99,h=36.21,p=1011.90",62,25,False,False
843,"t=22.99,h=36.24,p=1011.92",63,17,False,False
844,"t=22.99,h=36.24,p=1011.92",62,11,False,False
845,"t=22.99,h=36.24,p=1011.92",61,11,False,False
846,"t=22.99,h=36.24,p=1011.92",62,38,False,False
847,"t=22.99,h=36.24,p=1011.92",62,7,False,False
848,"t=22.99,h=36.24,p=1011.92",63,5,False,False
849,"t=22.99,h=36.24,p=1011.92",61,5,False,False
850,"t=22.99,h=36.24,p=1011.92",63,5,False,False
851,"t=22.99,h=36.24,p=1011.92",83,8,False,False
852,"t=22.99,h=36.21,p=1011.94",62,6,False,False
853,"t=22.99,h=36.21,p=1011.94",61,5,False,False
854,"t=22.99,h=36.21,p=1011.94",62,5,False,False
855,"t=22.99,h=36.21,p=1011.94",61,5,False,False
856,"t=22.99,h=36.21,p=1011.94",62,5,False,False
857,"t=22.99,h=36.21,p=1011.94",61,6,False,False
858,"t=22.99,h=36.21,p=1011.94",62,15,False,False
859,"t=22.99,h=36.21,p=1011.94",70,17,False,False
860,"t=22.99,h=36.21,p=1011.94",62,15,False,False
861,"t=22.99,h=36.21,p=1011.94",61,11,False,False
862,"t=22.99,h=36.26,p=1011.92",62,8,False,False
863,"t=22.99,h=36.26,p=1011.92",61,12,False,False
864,"t=22.99,h=36.26,p=1011.92",62,12,False,False
865,"t=22.99,h=36.26,p=1011.92",61,39,False,False
866,"t=22.99,h=36.26,p=1011.92",63,7,False,False
867,"t=22.99,h=36.26,p=1011.92",61,6,False,False
868,"t=22.99,h=36.26,p=1011.92",62,5,False,False
869,"t=22.99,h=36.26,p=1011.92",61,5,False,False
870,"t=22.99,h=36.26,p=1011.92",62,4,False,False
871,"t=22.99,h=36.26,p=1011.92",61,5,False,False
872,"t=22.98,h=36.24,p=1011.93",63,30,False,False
873,"t=22.98,h=36.24,p=1011.93",62,17,False,False
874,"t=22.98,h=36.24,p=1011.93",62,17,False,False
875,"t=22.98,h=36.24,p=1011.93",61,5,False,False
876,"t=22.98,h=36.24,p=1011.93",62,5,False,False
877,"t=22.98,h=36.24,p=1011.93",61,6,False,False
878,"t=22.98,h=36.24,p=1011.93",62,7,False,False
879,"t=22.98,h=36.24,p=1011.93",61,5,False,False
880,"t=22.98,h=36.24,p=1011.93",62,5,False,False
881,"t=22.98,h=36.22,p=1011.87",61,5,False,False
882,"t=22.98,h=36.22,p=1011.87",62,42,False,False
883,"t=22.98,h=36.22,p=1011.87",62,13,False,False
884,"t=22.98,h=36.22,p=1011.87",63,5,False,False
885,"t=22.98,h=36.22,p=1011.87",61,5,False,False
886,"t=22.98,h=36.22,p=1011.87",62,5,False,False
887,"t=22.98,h=36.22,p=1011.87",61,5,False,False
888,"t=22.98,h=36.22,p=1011.87",63,5,False,False
889,"t=22.98,h=36.22,p=1011.87",61,5,False,False
890,"t=22.98,h=36.22,p=1011.87",63,5,False,False
891,"t=22.99,h=36.22,p=1011.90",61,5,False,False
892,"t=22.99,h=36.22,p=1011.90",63,5,False,False
893,"t=22.99,h=36.22,p=1011.90",61,5,False,False
894,"t=22.99,h=36.22,p=1011.90",62,28,False,False
895,"t=22.99,h=36.22,p=1011.90",70,12,False,False
896,"t=22.99,h=36.22,p=1011.90",62,5,False,False
897,"t=22.99,h=36.22,p=1011.90",61,6,False,False
898,"t=22.99,h=36.22,p=1011.90",62,8,False,False
899,"t=22.99,h=36.22,p=1011.90",61,5,False,False
900,"t=22.99,h=36.22,p=1011.90",62,15,False,False
901,"t=23.00,h=36.22,p=1011.94",63,6,False,False
902,"t=23.00,h=36.22,p=1011.94",63,6,False,False
903,"t=23.00,h=36.22,p=1011.94",61,11,False,False
904,"t=23.00,h=36.22,p=1011.94",62,12,False,False
905,"t=23.00,h=36.22,p=1011.94",62,28,False,False
906,"t=23.00,h=36.22,p=1011.94",64,17,False,False
907,"t=23.00,h=36.22,p=1011.94",61,6,False,False
908,"t=23.00,h=36.22,p=1011.94",62,5,False,False
909,"t=23.00,h=36.22,p=1011.94",62,5,False,False
910,"t=23.00,h=36.22,p=1011.94",62,5,False,False
911,"t=22.99,h=36.24,p=1011.94",61,5,False,False
912,"t=22.99,h=36.24,p=1011.94",62,5,False,False
913,"t=22.99,h=36.24,p=1011.94",61,5,False,False
914,"t=22.99,h=36.24,p=1011.94",63,4,False,False
915,"t=22.99,h=36.24,p=1011.94",61,5,False,False
916,"t=22.99,h=36.24,p=1011.94",62,5,False,False
917,"t=22.99,h=36.24,p=1011.94",61,29,False,False
918,"t=22.99,h=36.24,p=1011.94",70,5,False,False
919,"t=22.99,h=36.24,p=1011.94",63,5,False,False
920,"t=22.99,h=36.22,p=1011.93",61,5,False,False
921,"t=22.99,h=36.22,p=1011.93",63,5,False,False
922,"t=22.99,h=36.22,p=1011.93",61,5,False,False
923,"t=22.99,h=36.22,p=1011.93",62,5,False,False
924,"t=22.99,h=36.22,p=1011.93",61,5,False,False
925,"t=22.99,h=36.22,p=1011.93",62,5,False,False
926,"t=22.99,h=36.22,p=1011.93",61,5,False,False
927,"t=22.99,h=36.22,p=1011.93",63,6,False,False
928,"t=22.99,h=36.22,p=1011.93",61,5,False,False
929,"t=22.99,h=36.22,p=1011.93",62,15,False,False
930,"t=22.99,h=36.22,p=1011.94",70,5,False,False
931,"t=22.99,h=36.22,p=1011.94",62,5,False,False
932,"t=22.99,h=36.22,p=1011.94",84,6,False,False
933,"t=22.99,h=36.22,p=1011.94",62,5,False,False
934,"t=22.99,h=36.22,p=1011.94",61,5,False,False
935,"t=22.99,h=36.22,p=1011.94",62,37,False,False
936,"t=22.99,h=36.22,p=1011.94",62,12,False,False
937,"t=22.99,h=36.22,p=1011.94",62,13,False,False
938,"t=22.99,h=36.22,p=1011.94",61,12,False,False
939,"t=22.99,h=36.22,p=1011.94",63,11,False,False
940,"t=22.99,h=36.21,p=1011.92",61,5,False,False
941,"t=22.99,h=36.21,p=1011.92",62,5,False,False
942,"t=22.99,h=36.21,p=1011.92",61,5,False,False
943,"t=22.99,h=36.21,p=1011.92",63,5,False,False
944,"t=22.99,h=36.21,p=1011.92",84,32,False,False
945,"t=22.99,h=36.21,p=1011.92",63,5,False,False
946,"t=22.99,h=36.21,p=1011.92",62,5,False,False
947,"t=22.99,h=36.21,p=1011.92",62,5,False,False
948,"t=22.99,h=36.21,p=1011.92",61,5,False,False
949,"t=22.99,h=36.22,p=1011.95",62,6,False,False
950,"t=22.99,h=36.22,p=1011.95",65,5,False,False
951,"t=22.99,h=36.22,p=1011.95",62,6,False,False
952,"t=22.99,h=36.22,p=1011.95",61,5,False,False
953,"t=22.99,h=36.22,p=1011.95",63,7,False,False
954,"t=22.99,h=36.22,p=1011.95",61,7,False,False
955,"t=22.99,h=36.22,p=1011.95",62,5,False,False
956,"t=22.99,h=36.22,p=1011.95",62,35,False,False
957,"t=22.99,h=36.22,p=1011.95",69,6,False,False
958,"t=22.99,h=36.22,p=1011.95",62,5,False,False
959,"t=23.00,h=36.22,p=1011.95",62,6,False,False
960,"t=23.00,h=36.22,p=1011.95",62,5,False,False
961,"t=23.00,h=36.22,p=1011.95",61,5,False,False
962,"t=23.00,h=36.22,p=1011.95",62,5,False,False
963,"t=23.00,h=36.22,p=1011.95",61,6,False,False
964,"t=23.00,h=36.22,p=1011.95",62,5,False,False
965,"t=23.00,h=36.22,p=1011.95",61,5,False,False
966,"t=23.00,h=36.22,p=1011.95",62,5,False,False
967,"t=23.00,h=36.22,p=1011.95",61,5,False,False
968,"t=23.00,h=36.22,p=1011.95",63,39,False,False
969,"t=22.98,h=36.25,p=1011.91",70,14,False,False
970,"t=22.98,h=36.25,p=1011.91",62,8,False,False
971,"t=22.98,h=36.25,p=1011.91",61,12,False,False
972,"t=22.98,h=36.25,p=1011.91",62,12,False,False
973,"t=22.98,h=36.25,p=1011.91",62,5,False,False
974,"t=22.98,h=36.25,p=1011.91",63,5,False,False
975,"t=22.98,h=36.25,p=1011.91",61,5,False,False
976,"t=22.98,h=36.25,p=1011.91",63,5,False,False
977,"t=22.98,h=36.25,p=1011.91",61,5,False,False
978,"t=22.99,h=36.21,p=1011.95",62,5,False,False
979,"t=22.99,h=36.21,p=1011.95",61,7,False,False
980,"t=22.99,h=36.21,p=1011.95",63,15,False,False
981,"t=22.99,h=36.21,p=1011.95",69,5,False,False
982,"t=22.99,h=36.21,p=1011.95",63,5,False,False
983,"t=22.99,h=36.21,p=1011.95",61,5,False,False
984,"t=22.99,h=36.21,p=1011.95",62,5,False,False
985,"t=22.99,h=36.21,p=1011.95",84,38,False,False
986,"t=22.99,h=36.21,p=1011.95",64,6,False,False
987,"t=22.99,h=36.21,p=1011.95",61,7,False,False
988,"t=22.98,h=36.19,p=1011.89",62,5,False,False
989,"t=22.98,h=36.19,p=1011.89",61,6,False,False
990,"t=22.98,h=36.19,p=1011.89",62,5,False,False
991,"t=22.98,h=36.19,p=1011.89",61,34,False,False
992,"t=22.98,h=36.19,p=1011.89",64,17,False,False
993,"t=22.98,h=36.19,p=1011.89",61,18,False,False
994,"t=22.98,h=36.19,p=1011.89",62,6,False,False
995,"t=22.98,h=36.19,p=1011.89",61,5,False,False
996,"t=22.98,h=36.19,p=1011.89",62,30,False,False
997,"t=22.98,h=36.19,p=1011.89",62,8,False,False
998,"t=22.99,h=36.20,p=1011.93",62,6,False,False
999,"t=22.99,h=36.20,p=1011.93",61,10,False,False
1000,"t=22.99,h=36.20,p=1011.93",64,28,False,False
1001,"t=22.99,h=36.20,p=1011.93",63,7,False,False
1002,"t=22.99,h=36.20,p=1011.93",62,5,False,False
1003,"t=22.99,h=36.20,p=1011.93",61,5,False,False
1004,"t=22.99,h=36.20,p=1011.93",62,6,False,False
1005,"t=22.99,h=36.20,p=1011.93",61,38,False,False
1006,"t=22.99,h=36.20,p=1011.93",63,17,False,False
1007,"t=22.99,h=36.20,p=1011.93",61,5,False,False
1008,"t=22.99,h=36.17,p=1011.92",63,5,False,False
1009,"t=22.99,h=36.17,p=1011.92",62,5,False,False
1010,"t=22.99,h=36.17,p=1011.92",62,5,False,False
1011,"t=22.99,h=36.17,p=1011.92",61,5,False,False
1012,"t=22.99,h=36.17,p=1011.92",62,5,False,False
1013,"t=22.99,h=36.17,p=1011.92",61,5,False,False
1014,"t=22.99,h=36.17,p=1011.92",63,5,False,False
1015,"t=22.99,h=36.17,p=1011.92",61,15,False,False
1016,"t=22.99,h=36.17,p=1011.92",64,5,False,False
1017,"t=22.99,h=36.18,p=1011.95",61,5,False,False
1018,"t=22.99,h=36.18,p=1011.95",62,5,False,False
1019,"t=22.99,h=36.18,p=1011.95",61,6,False,False
1020,"t=22.99,h=36.18,p=1011.95",62,15,False,False
1021,"t=22.99,h=36.18,p=1011.95",61,12,False,False
1022,"t=22.99,h=36.18,p=1011.95",62,7,False,False
1023,"t=22.99,h=36.18,p=1011.95",61,5,False,False
1024,"t=22.99,h=36.18,p=1011.95",63,8,False,False
1025,"t=22.99,h=36.18,p=1011.95",82,28,False,False
1026,"t=22.99,h=36.18,p=1011.95",63,17,False,False
1027,"t=23.00,h=36.20,p=1011.93",61,5,False,False
1028,"t=23.00,h=36.20,p=1011.93",62,5,False,False
1029,"t=23.00,h=36.20,p=1011.93",61,6,False,False
1030,"t=23.00,h=36.20,p=1011.93",62,5,False,False
1031,"t=23.00,h=36.20,p=1011.93",78,5,False,False
1032,"t=23.00,h=36.20,p=1011.93",62,5,False,False
1033,"t=23.00,h=36.20,p=1011.93",61,5,False,False
1034,"t=23.00,h=36.20,p=1011.93",62,5,False,False
1035,"t=23.00,h=36.20,p=1011.93",61,5,False,False
1036,"t=23.00,h=36.20,p=1011.93",62,28,False,False
1037,"t=23.00,h=36.19,p=1011.93",63,17,False,False
1038,"t=23.00,h=36.19,p=1011.93",62,3,False,False
1039,"t=23.00,h=36.19,p=1011.93",61,6,False,False
1040,"t=23.00,h=36.19,p=1011.93",62,5,False,False
1041,"t=23.00,h=36.19,p=1011.93",61,5,False,False
1042,"t=23.00,h=36.19,p=1011.93",63,6,False,False
1043,"t=23.00,h=36.19,p=1011.93",61,6,False,False
1044,"t=23.00,h=36.19,p=1011.93",63,6,False,False
1045,"t=23.00,h=36.19,p=1011.93",61,5,False,False
1046,"t=23.00,h=36.20,p=1011.93",62,46,False,False
1047,"t=23.00,h=36.20,p=1011.93",62,17,False,False
1048,"t=23.00,h=36.20,p=1011.93",62,17,False,False
1049,"t=23.00,h=36.20,p=1011.93",61,14,False,False
1050,"t=23.00,h=36.20,p=1011.93",62,12,False,False
1051,"t=23.00,h=36.20,p=1011.93",61,13,False,False
1052,"t=23.00,h=36.20,p=1011.93",62,5,False,False
1053,"t=23.00,h=36.20,p=1011.93",61,5,False,False
1054,"t=23.00,h=36.20,p=1011.93",62,5,False,False
1055,"t=23.00,h=36.20,p=1011.93",61,5,False,False
1056,"t=23.00,h=36.17,p=1011.94",62,5,False,False
1057,"t=23.00,h=36.17,p=1011.94",61,5,False,False
1058,"t=23.00,h=36.17,p=1011.94",62,33,False,False
1059,"t=23.00,h=36.17,p=1011.94",70,17,False,False
1060,"t=23.00,h=36.17,p=1011.94",62,5,False,False
1061,"t=23.00,h=36.17,p=1011.94",61,7,False,False
1062,"t=23.00,h=36.17,p=1011.94",62,5,False,False
1063,"t=23.00,h=36.17,p=1011.94",61,5,False,False
1064,"t=23.00,h=36.17,p=1011.94",62,15,False,False
1065,"t=23.00,h=36.17,p=1011.94",63,5,False,False
1066,"t=22.98,h=36.19,p=1011.88",63,6,False,False
1067,"t=22.98,h=36.19,p=1011.88",62,5,False,False
1068,"t=22.98,h=36.19,p=1011.88",86,38,False,False
1069,"t=22.98,h=36.19,p=1011.88",62,5,False,False
1070,"t=22.98,h=36.19,p=1011.88",63,5,False,False
1071,"t=22.98,h=36.19,p=1011.88",61,5,False,False
1072,"t=22.98,h=36.19,p=1011.88",62,5,False,False
1073,"t=22.98,h=36.19,p=1011.88",61,5,False,False
1074,"t=22.98,h=36.19,p=1011.88",62,6,False,False
1075,"t=22.98,h=36.19,p=1011.88",62,5,False,False
1076,"t=22.99,h=36.20,p=1011.93",63,5,False,False
