Block_Index,Frame_Bytes,HashTime_uS,VerifyTime_uS,PrevHash_OK,Valid
3292,240,58,15,True,True
3293,240,57,2,True,True
3294,240,58,2,True,True
3295,240,55,16,True,True
3296,240,56,2,True,True
3297,240,54,2,True,True
3298,240,55,28,True,True
3299,240,57,8,True,True
3300,240,55,43,True,True
3301,240,58,6,True,True
3302,240,54,2,True,True
3303,240,57,29,True,True
3304,240,55,7,True,True
3305,240,57,16,True,True
3306,240,58,2,True,True
3307,240,55,35,True,True
3308,240,56,5,True,True
3309,240,55,5,True,True
3310,240,54,39,True,True
3311,240,53,5,True,True
3312,240,55,35,True,True
3313,240,56,4,True,True
3314,240,56,29,True,True
3315,240,54,8,True,True
3316,240,55,9,True,True
3317,240,55,33,True,True
3318,240,58,2,True,True
3319,240,58,41,True,True
3320,240,54,8,True,True
3321,240,56,34,True,True
3322,240,56,8,True,True
3323,240,56,5,True,True
3324,240,56,18,True,True
3325,240,62,3,True,True
3326,240,64,16,True,True
3327,240,57,3,True,True
3328,240,59,15,True,True
3329,240,57,2,True,True
3330,240,57,5,True,True
3331,240,56,28,True,True
3332,240,55,8,True,True
3333,240,55,7,True,True
3334,240,56,38,True,True
3335,240,61,7,True,True
3336,240,62,29,True,True
3337,240,57,9,True,True
3338,240,55,7,True,True
3339,240,56,33,True,True
3340,240,55,4,True,True
3341,240,57,29,True,True
3342,240,55,5,True,True
3343,240,54,38,True,True
3344,240,55,7,True,True
3345,240,56,7,True,True
3346,240,54,22,True,True
3347,240,55,6,True,True
3348,240,55,37,True,True
3349,240,56,12,True,True
3350,240,55,9,True,True
3351,240,56,32,True,True
3352,240,55,15,True,True
3353,240,67,29,True,True
3354,240,61,8,True,True
3355,240,55,7,True,True
3356,240,56,45,True,True
3357,240,57,7,True,True
3358,240,58,40,True,True
3359,240,55,3,True,True
3360,240,57,2,True,True
3361,240,57,29,True,True
3362,240,57,2,True,True
3363,240,81,16,True,True
3364,240,55,2,True,True
3365,240,57,30,True,True
3366,240,56,9,True,True
3367,240,57,32,True,True
3368,240,55,6,True,True
3369,240,56,5,True,True
3370,240,60,39,True,True
3371,240,58,5,True,True
3372,240,56,29,True,True
3373,240,57,8,True,True
3374,240,54,15,True,True
3375,240,56,2,True,True
3376,240,56,2,True,True
3377,240,55,35,True,True
3378,240,46,11,True,True
3379,240,43,14,True,True
3380,240,63,15,True,True
3381,240,56,3,True,True
3382,240,60,39,True,True
3383,240,57,3,True,True
3384,240,56,15,True,True
3385,240,56,2,True,True
3386,240,56,2,True,True
3387,240,62,28,True,True
3388,240,57,8,True,True
3389,240,63,39,True,True
3390,240,56,8,True,True
3391,240,56,10,True,True
3392,240,55,8,True,True
3393,240,57,16,True,True
3394,240,56,2,True,True
3395,240,56,28,True,True
3396,240,56,9,True,True
3397,240,56,7,True,True
3398,240,55,37,True,True
3399,240,57,6,True,True
3400,240,56,60,True,True
3401,240,58,17,True,True
3402,240,58,39,True,True
3403,240,56,6,True,True
3404,240,55,5,True,True
3405,240,55,41,True,True
3406,240,55,12,True,True
3407,240,55,7,True,True
3408,240,56,37,True,True
3409,240,57,3,True,True
3410,240,59,54,True,True
3411,240,54,10,True,True
3412,240,55,7,True,True
3413,240,55,33,True,True
3414,240,58,6,True,True
3415,240,64,47,True,True
3416,240,55,6,True,True
3417,240,55,5,True,True
3418,240,55,40,True,True
3419,240,60,8,True,True
3420,240,55,43,True,True
3421,240,55,7,True,True
3422,240,57,45,True,True
3423,240,63,9,True,True
3424,240,55,7,True,True
3425,240,57,42,True,True
3426,240,61,6,True,True
3427,240,56,22,True,True
3428,240,54,7,True,True
3429,240,56,28,True,True
3430,240,54,9,True,True
3431,240,55,7,True,True
3432,240,61,28,True,True
3433,240,56,7,True,True
3434,240,54,7,True,True
3435,240,55,41,True,True
3436,240,58,7,True,True
3437,240,58,31,True,True
3438,240,55,5,True,True
3439,240,45,2,True,True
3440,240,44,16,True,True
3441,240,60,2,True,True
3442,240,55,2,True,True
3443,240,55,38,True,True
3444,240,56,8,True,True
3445,240,55,20,True,True
3446,240,56,3,True,True
3447,240,54,2,True,True
3448,240,62,38,True,True
3449,240,60,5,True,True
3450,240,63,4,True,True
3451,240,59,34,True,True
3452,240,58,15,True,True
3453,240,62,9,True,True
3454,240,56,40,True,True
3455,240,60,8,True,True
3456,240,57,31,True,True
3457,240,56,4,True,True
3458,240,56,33,True,True
3459,240,56,6,True,True
3460,240,57,44,True,True
3461,240,56,5,True,True
3462,240,56,5,True,True
3463,240,58,25,True,True
3464,240,55,3,True,True
3465,240,61,33,True,True
3466,240,56,6,True,True
3467,240,56,27,True,True
3468,240,56,2,True,True
3469,240,55,27,True,True
3470,240,56,5,True,True
3471,240,61,2,True,True
3472,240,59,20,True,True
3473,240,55,2,True,True
3474,240,59,50,True,True
3475,240,60,23,True,True
3476,240,55,10,True,True
3477,240,55,39,True,True
3478,240,62,6,True,True
3479,240,60,48,True,True
3480,240,55,16,True,True
3481,240,57,5,True,True
3482,240,56,16,True,True
3483,240,56,2,True,True
3484,240,55,15,True,True
3485,240,58,8,True,True
3486,240,56,7,True,True
3487,240,56,28,True,True
3488,240,55,8,True,True
3489,240,56,28,True,True
3490,240,54,9,True,True
3491,240,56,20,True,True
3492,240,55,3,True,True
3493,240,54,2,True,True
3494,240,56,38,True,True
3495,240,55,8,True,True
3496,240,56,46,True,True
3497,240,55,6,True,True
3498,240,53,5,True,True
3499,240,55,16,True,True
3500,240,58,2,True,True
3501,240,59,22,True,True
3502,240,58,5,True,True
3503,240,55,37,True,True
3504,240,54,8,True,True
3505,240,55,47,True,True
3506,240,56,20,True,True
3507,240,56,7,True,True
3508,240,56,27,True,True
3509,240,107,2,True,True
3510,240,63,2,True,True
3511,240,56,23,True,True
3512,240,55,5,True,True
3513,240,57,40,True,True
3514,240,57,8,True,True
3515,240,55,33,True,True
3516,240,55,7,True,True
3517,240,58,5,True,True
3518,240,62,36,True,True
3519,240,57,3,True,True
3520,240,55,40,True,True
3521,240,56,4,True,True
3522,240,57,29,True,True
3523,240,55,7,True,True
3524,240,56,7,True,True
3525,240,57,20,True,True
3526,240,55,4,True,True
3527,240,55,31,True,True
3528,240,61,13,True,True
3529,240,57,3,True,True
3530,240,61,23,True,True
3531,240,56,5,True,True
3532,240,56,40,True,True
3533,240,56,8,True,True
3534,240,55,12,True,True
3535,240,57,19,True,True
3536,240,57,3,True,True
3537,240,55,2,True,True
3538,240,57,19,True,True
3539,240,56,2,True,True
3540,240,55,24,True,True
3541,240,80,5,True,True
3542,240,56,5,True,True
3543,240,56,41,True,True
3544,240,56,8,True,True
3545,240,55,9,True,True
3546,240,57,45,True,True
3547,240,61,15,True,True
3548,240,56,15,True,True
3549,240,55,4,True,True
3550,240,56,3,True,True
3551,240,57,38,True,True
3552,240,60,11,True,True
3553,240,56,33,True,True
3554,240,55,8,True,True
3555,240,55,30,True,True
3556,240,55,2,True,True
3557,240,56,2,True,True
3558,240,55,22,True,True
3559,240,52,5,True,True
3560,240,51,44,True,True
3561,240,47,7,True,True
3562,240,61,41,True,True
3563,240,56,8,True,True
3564,240,56,7,True,True
3565,240,56,41,True,True
3566,240,61,7,True,True
3567,240,57,43,True,True
3568,240,64,3,True,True
3569,240,56,30,True,True
3570,240,56,6,True,True
3571,240,58,5,True,True
3572,240,60,29,True,True
3573,240,57,8,True,True
3574,240,55,43,True,True
3575,240,56,17,True,True
3576,240,56,31,True,True
3577,240,56,7,True,True
3578,240,57,7,True,True
3579,240,56,46,True,True
3580,240,56,7,True,True
3581,240,56,15,True,True
3582,240,56,2,True,True
3583,240,55,28,True,True
3584,240,55,20,True,True
3585,240,59,10,True,True
3586,240,62,15,True,True
3587,240,56,2,True,True
3588,240,61,26,True,True
3589,240,57,5,True,True
3590,240,56,2,True,True
3591,240,57,33,True,True
3592,240,58,14,True,True
3593,240,62,14,True,True
3594,240,56,46,True,True
3595,240,59,11,True,True
3596,240,58,15,True,True
3597,240,59,2,True,True
3598,240,56,18,True,True
3599,240,60,5,True,True
3600,240,57,4,True,True
3601,240,57,41,True,True
3602,240,62,8,True,True
3603,240,57,28,True,True
3604,240,57,9,True,True
3605,240,69,27,True,True
3606,240,58,4,True,True
3607,240,56,3,True,True
3608,240,56,36,True,True
3609,240,60,6,True,True
3610,240,56,28,True,True
3611,240,56,2,True,True
3612,240,56,2,True,True
3613,240,57,42,True,True
3614,240,57,11,True,True
3615,240,56,29,True,True
3616,240,55,17,True,True
3617,240,56,39,True,True
3618,240,55,7,True,True
3619,240,57,30,True,True
3620,240,55,3,True,True
3621,240,56,2,True,True
3622,240,58,26,True,True
3623,240,57,6,True,True
3624,240,58,15,True,True
3625,240,56,2,True,True
3626,240,55,42,True,True
3627,240,59,15,True,True
3628,240,57,11,True,True
3629,240,58,28,True,True
3630,240,56,7,True,True
3631,240,56,7,True,True
3632,240,57,29,True,True
3633,240,57,8,True,True
3634,240,58,38,True,True
3635,240,56,8,True,True
3636,240,55,7,True,True
3637,240,57,43,True,True
3638,240,56,15,True,True
3639,240,57,16,True,True
3640,240,57,2,True,True
3641,240,61,2,True,True
3642,240,58,30,True,True
3643,240,56,8,True,True
3644,240,56,37,True,True
3645,240,55,8,True,True
3646,240,55,7,True,True
3647,240,60,16,True,True
3648,240,54,2,True,True
3649,240,57,29,True,True
3650,240,55,8,True,True
3651,240,55,12,True,True
3652,240,66,29,True,True
3653,240,56,7,True,True
3654,240,57,29,True,True
3655,240,60,8,True,True
3656,240,58,7,True,True
3657,240,62,36,True,True
3658,240,56,6,True,True
3659,240,66,34,True,True
3660,240,56,6,True,True
3661,240,56,40,True,True
3662,240,59,5,True,True
3663,240,71,44,True,True
3664,240,58,4,True,True
3665,240,56,2,True,True
3666,240,57,40,True,True
3667,240,59,8,True,True
3668,240,61,26,True,True
3669,240,57,2,True,True
3670,240,58,33,True,True
3671,240,56,5,True,True
3672,240,57,17,True,True
3673,240,57,4,True,True
3674,240,58,29,True,True
3675,240,56,8,True,True
3676,240,56,30,True,True
3677,240,56,7,True,True
3678,240,56,8,True,True
3679,240,57,44,True,True
3680,240,55,8,True,True
3681,240,56,7,True,True
3682,240,57,29,True,True
3683,240,58,9,True,True
3684,240,57,15,True,True
3685,240,56,2,True,True
3686,240,59,26,True,True
3687,240,60,3,True,True
3688,240,60,4,True,True
3689,240,56,28,True,True
3690,240,55,8,True,True
3691,240,56,28,True,True
3692,240,56,8,True,True
3693,240,77,41,True,True
3694,240,57,8,True,True
3695,240,61,11,True,True
3696,240,57,28,True,True
3697,240,56,7,True,True
3698,240,57,9,True,True
3699,240,56,32,True,True
3700,240,56,8,True,True
3701,240,56,38,True,True
3702,240,57,8,True,True
3703,240,184,29,True,True
3704,240,55,8,True,True
3705,240,54,7,True,True
3706,240,56,38,True,True
3707,240,56,8,True,True
3708,240,55,33,True,True
3709,240,55,5,True,True
3710,240,56,5,True,True
3711,240,56,20,True,True
3712,240,56,5,True,True
3713,240,59,26,True,True
3714,240,60,3,True,True
3715,240,57,2,True,True
3716,240,56,42,True,True
3717,240,61,7,True,True
3718,240,56,21,True,True
3719,240,57,5,True,True
3720,240,56,41,True,True
3721,240,55,14,True,True
3722,240,55,7,True,True
3723,240,57,21,True,True
3724,240,60,5,True,True
3725,240,55,5,True,True
3726,240,56,22,True,True
3727,240,54,4,True,True
3728,240,56,21,True,True
3729,240,56,8,True,True
3730,240,58,7,True,True
3731,240,56,30,True,True
3732,240,56,7,True,True
3733,240,56,7,True,True
3734,240,55,36,True,True
3735,240,56,9,True,True
3736,240,56,9,True,True
3737,240,57,15,True,True
3738,240,55,2,True,True
3739,240,55,17,True,True
3740,240,55,3,True,True
3741,240,55,2,True,True
3742,240,57,28,True,True
3743,240,61,8,True,True
3744,240,55,7,True,True
3745,240,56,15,True,True
3746,240,56,3,True,True
3747,240,58,2,True,True
3748,240,57,33,True,True
3749,240,58,13,True,True
3750,240,56,11,True,True
3751,240,58,19,True,True
3752,240,57,3,True,True
3753,240,61,2,True,True
3754,240,56,21,True,True
3755,240,59,5,True,True
3756,240,58,35,True,True
3757,240,60,5,True,True
3758,240,56,27,True,True
3759,240,56,2,True,True
3760,240,56,2,True,True
3761,240,61,43,True,True
3762,240,56,8,True,True
3763,240,56,29,True,True
3764,240,55,8,True,True
3765,240,57,35,True,True
3766,240,62,5,True,True
3767,240,56,2,True,True
3768,240,56,35,True,True
3769,240,56,6,True,True
3770,240,57,28,True,True
3771,240,61,5,True,True
3772,240,58,15,True,True
3773,240,57,2,True,True
3774,240,60,15,True,True
3775,240,57,2,True,True
3776,240,57,2,True,True
3777,240,56,2,True,True
3778,240,56,16,True,True
3779,240,56,2,True,True
3780,240,56,15,True,True
3781,240,57,5,True,True
3782,240,57,28,True,True
3783,240,57,8,True,True
3784,240,56,7,True,True
3785,240,58,21,True,True
3786,240,57,7,True,True
3787,240,57,5,True,True
3788,240,58,38,True,True
3789,240,64,7,True,True
3790,240,56,38,True,True
3791,240,63,10,True,True
3792,240,59,7,True,True
3793,240,64,30,True,True
3794,240,57,8,True,True
3795,240,57,24,True,True
3796,240,56,6,True,True
3797,240,57,23,True,True
3798,240,56,5,True,True
3799,240,57,5,True,True
3800,240,57,17,True,True
3801,240,57,17,True,True
3802,240,61,5,True,True
3803,240,56,28,True,True
3804,240,56,7,True,True
3805,240,58,24,True,True
3806,240,66,5,True,True
3807,240,60,39,True,True
3808,240,57,7,True,True
3809,240,54,32,True,True
3810,240,60,8,True,True
3811,240,60,5,True,True
3812,240,59,37,True,True
3813,240,56,12,True,True
3814,240,63,32,True,True
3815,240,57,6,True,True
3816,240,58,40,True,True
3817,240,60,7,True,True
3818,240,57,7,True,True
3819,240,56,39,True,True
3820,240,50,11,True,True
3821,240,57,40,True,True
3822,240,54,11,True,True
3823,240,58,11,True,True
3824,240,54,34,True,True
3825,240,54,13,True,True
3826,240,54,16,True,True
3827,240,55,2,True,True
3828,240,55,29,True,True
3829,240,60,7,True,True
3830,240,55,8,True,True
3831,240,56,29,True,True
3832,240,58,8,True,True
3833,240,55,7,True,True
3834,240,55,17,True,True
3835,240,56,3,True,True
3836,240,58,2,True,True
3837,240,57,28,True,True
3838,240,56,8,True,True
3839,240,57,7,True,True
3840,240,55,48,True,True
3841,240,55,9,True,True
3842,240,55,38,True,True
3843,240,56,8,True,True
3844,240,55,7,True,True
3845,240,56,17,True,True
3846,240,56,2,True,True
3847,240,55,28,True,True
3848,240,56,7,True,True
3849,240,55,7,True,True
3850,240,60,36,True,True
3851,240,56,13,True,True
3852,240,57,44,True,True
3853,240,57,13,True,True
3854,240,56,29,True,True
3855,240,55,9,True,True
3856,240,57,7,True,True
3857,240,55,29,True,True
3858,240,61,8,True,True
3859,240,55,29,True,True
3860,240,55,9,True,True
3861,240,56,7,True,True
3862,240,55,34,True,True
3863,240,56,6,True,True
3864,240,56,38,True,True
3865,240,56,7,True,True
3866,240,56,40,True,True
3867,240,55,6,True,True
3868,240,56,37,True,True
3869,240,65,8,True,True
3870,240,57,9,True,True
3871,240,55,26,True,True
3872,240,55,2,True,True
3873,240,56,30,True,True
3874,240,56,8,True,True
3875,240,55,8,True,True
3876,240,56,15,True,True
3877,240,60,2,True,True
3878,240,68,15,True,True
3879,240,59,2,True,True
3880,240,56,2,True,True
3881,240,52,33,True,True
3882,240,58,13,True,True
3883,240,64,36,True,True
3884,240,57,9,True,True
3885,240,54,7,True,True
3886,240,63,46,True,True
3887,240,56,6,True,True
3888,240,57,46,True,True
3889,240,56,8,True,True
3890,240,57,15,True,True
3891,240,56,2,True,True
3892,240,63,2,True,True
3893,240,57,19,True,True
3894,240,58,4,True,True
3895,240,55,37,True,True
3896,240,56,7,True,True
3897,240,56,7,True,True
3898,240,57,35,True,True
3899,240,57,10,True,True
3900,240,55,9,True,True
3901,240,58,15,True,True
3902,240,60,2,True,True
3903,240,64,41,True,True
3904,240,56,8,True,True
3905,240,57,23,True,True
3906,240,55,5,True,True
3907,240,58,30,True,True
3908,240,57,9,True,True
3909,240,56,7,True,True
3910,240,57,31,True,True
3911,240,57,3,True,True
3912,240,57,30,True,True
3913,240,56,3,True,True
3914,240,57,2,True,True
3915,240,57,17,True,True
3916,240,57,2,True,True
3917,240,57,15,True,True
3918,240,57,4,True,True
3919,240,57,2,True,True
3920,240,61,22,True,True
3921,240,58,5,True,True
3922,240,57,21,True,True
3923,240,59,6,True,True
3924,240,58,35,True,True
3925,240,57,8,True,True
3926,240,57,7,True,True
3927,240,57,26,True,True
3928,240,60,6,True,True
3929,240,56,2,True,True
3930,240,57,24,True,True
3931,240,56,12,True,True
3932,240,56,10,True,True
3933,240,57,16,True,True
3934,240,56,2,True,True
3935,240,62,18,True,True
3936,240,56,4,True,True
3937,240,56,23,True,True
3938,240,61,7,True,True
3939,240,57,13,True,True
3940,240,63,32,True,True
3941,240,58,12,True,True
3942,240,55,20,True,True
3943,240,56,16,True,True
3944,240,55,5,True,True
3945,240,56,28,True,True
3946,240,56,12,True,True
3947,240,57,5,True,True
3948,240,57,27,True,True
3949,240,58,7,True,True
3950,240,56,5,True,True
3951,240,59,18,True,True
3952,240,59,12,True,True
3953,240,57,15,True,True
3954,240,56,3,True,True
3955,240,56,39,True,True
3956,240,56,8,True,True
3957,240,55,3,True,True
3958,240,62,16,True,True
3959,240,58,2,True,True
3960,240,58,37,True,True
3961,240,57,12,True,True
3962,240,56,25,True,True
3963,240,57,5,True,True
3964,240,59,5,True,True
3965,240,56,37,True,True
3966,240,59,6,True,True
3967,240,57,36,True,True
3968,240,56,11,True,True
3969,240,58,7,True,True
3970,240,56,24,True,True
3971,240,56,3,True,True
3972,240,56,2,True,True
3973,240,58,34,True,True
3974,240,56,5,True,True
3975,240,57,18,True,True
3976,240,63,29,True,True
3977,240,57,8,True,True
3978,240,56,15,True,True
3979,240,56,2,True,True
3980,240,57,2,True,True
3981,240,58,42,True,True
3982,240,55,5,True,True
3983,240,55,32,True,True
3984,240,55,6,True,True
3985,240,56,7,True,True
3986,240,54,21,True,True
3987,240,55,5,True,True
3988,240,55,22,True,True
3989,240,55,5,True,True
