Block_Index,Frame_Bytes,HashTime_uS,VerifyTime_uS,PrevHash_OK,Valid
2216,240,50,35,True,True
2217,240,45,30,True,True
2218,240,48,21,True,True
2219,240,44,15,True,True
2220,240,53,28,True,True
2221,240,53,49,True,True
2222,240,63,41,True,True
2223,240,65,14,True,True
2224,240,55,39,True,True
2225,240,56,37,True,True
2226,240,69,16,True,True
2227,240,68,29,True,True
2228,240,55,39,True,True
2229,240,54,22,True,True
2230,240,56,29,True,True
2231,240,55,6,True,True
2232,240,54,33,True,True
2233,240,54,29,True,True
2234,240,51,31,True,True
2235,240,54,47,True,True
2236,240,77,16,True,True
2237,240,57,39,True,True
2238,240,59,8,True,True
2239,240,53,22,True,True
2240,240,46,31,True,True
2241,240,53,32,True,True
2242,240,72,30,True,True
2243,240,56,37,True,True
2244,240,46,39,True,True
2245,240,52,43,True,True
2246,240,46,27,True,True
2247,240,45,28,True,True
2248,240,44,29,True,True
2249,240,48,8,True,True
2250,240,43,33,True,True
2251,240,57,28,True,True
2252,240,48,17,True,True
2253,240,47,34,True,True
2254,240,46,40,True,True
2255,240,48,95,True,True
2256,240,53,38,True,True
2257,240,52,21,True,True
2258,240,47,42,True,True
2259,240,45,34,True,True
2260,240,43,16,True,True
2261,240,50,28,True,True
2262,240,42,8,True,True
2263,240,47,15,True,True
2264,240,44,16,True,True
2265,240,42,16,True,True
2266,240,44,19,True,True
2267,240,47,18,True,True
2268,240,47,25,True,True
2269,240,41,15,True,True
2270,240,41,4,True,True
2271,240,55,37,True,True
2272,240,45,44,True,True
2273,240,44,15,True,True
2274,240,43,33,True,True
2275,240,43,49,True,True
2276,240,48,29,True,True
2277,240,42,5,True,True
2278,240,44,39,True,True
2279,240,52,31,True,True
2280,240,45,42,True,True
2281,240,50,27,True,True
2282,240,46,29,True,True
2283,240,45,26,True,True
2284,240,43,3,True,True
2285,240,42,44,True,True
2286,240,44,39,True,True
2287,240,43,39,True,True
2288,240,47,39,True,True
2289,240,48,40,True,True
2290,240,44,41,True,True
2291,240,55,76,True,True
2292,240,55,21,True,True
2293,240,55,39,True,True
2294,240,42,16,True,True
2295,240,46,3,True,True
2296,240,50,51,True,True
2297,240,51,40,True,True
2298,240,53,38,True,True
2299,240,53,41,True,True
2300,240,55,15,True,True
2301,240,55,30,True,True
2302,240,53,35,True,True
2303,240,53,40,True,True
2304,240,53,31,True,True
2305,240,62,26,True,True
2306,240,54,40,True,True
2307,240,55,40,True,True
2308,240,54,8,True,True
2309,240,52,39,True,True
2310,240,56,40,True,True
2311,240,51,16,True,True
2312,240,51,18,True,True
2313,240,51,21,True,True
2314,240,45,38,True,True
2315,240,47,8,True,True
2316,240,50,21,True,True
2317,240,50,38,True,True
2318,240,47,41,True,True
2319,240,45,37,True,True
2320,240,50,15,True,True
2321,240,44,33,True,True
2322,240,47,3,True,True
2323,240,52,43,True,True
2324,240,46,15,True,True
2325,240,46,22,True,True
2326,240,63,29,True,True
2327,240,53,29,True,True
2328,240,71,27,True,True
2329,240,62,3,True,True
2330,240,75,38,True,True
2331,240,83,27,True,True
2332,240,70,40,True,True
2333,240,73,31,True,True
2334,240,70,40,True,True
2335,240,71,52,True,True
2336,240,80,25,True,True
2337,240,68,25,True,True
2338,240,66,17,True,True
2339,240,76,27,True,True
2340,240,65,5,True,True
2341,240,66,36,True,True
2342,240,77,40,True,True
2343,240,124,38,True,True
2344,240,72,27,True,True
2345,240,70,29,True,True
2346,240,70,39,True,True
2347,240,67,40,True,True
2348,240,75,39,True,True
2349,240,70,8,True,True
2350,240,73,50,True,True
2351,240,76,15,True,True
2352,240,75,15,True,True
2353,240,66,39,True,True
2354,240,75,34,True,True
2355,240,77,49,True,True
2356,240,68,29,True,True
2357,240,72,38,True,True
2358,240,71,27,True,True
2359,240,109,40,True,True
2360,240,68,11,True,True
2361,240,69,32,True,True
2362,240,75,39,True,True
2363,240,69,19,True,True
2364,240,66,42,True,True
2365,240,70,41,True,True
2366,240,65,37,True,True
2367,240,68,38,True,True
2368,240,69,37,True,True
2369,240,62,8,True,True
2370,240,69,52,True,True
2371,240,68,28,True,True
2372,240,114,28,True,True
2373,240,70,34,True,True
2374,240,70,37,True,True
2375,240,58,23,True,True
2376,240,59,38,True,True
2377,240,59,7,True,True
2378,240,70,40,True,True
2379,240,58,40,True,True
2380,240,54,44,True,True
2381,240,46,25,True,True
2382,240,47,39,True,True
2383,240,46,39,True,True
2384,240,42,8,True,True
2385,240,47,41,True,True
2386,240,52,29,True,True
2387,240,53,29,True,True
2388,240,54,40,True,True
2389,240,54,25,True,True
2390,240,54,30,True,True
2391,240,54,38,True,True
2392,240,53,41,True,True
2393,240,53,3,True,True
2394,240,52,39,True,True
2395,240,55,34,True,True
2396,240,55,29,True,True
2397,240,53,30,True,True
2398,240,53,16,True,True
2399,240,45,29,True,True
2400,240,46,43,True,True
2401,240,52,31,True,True
2402,240,50,22,True,True
2403,240,45,4,True,True
2404,240,45,39,True,True
2405,240,49,39,True,True
2406,240,44,43,True,True
2407,240,50,29,True,True
2408,240,44,29,True,True
2409,240,42,33,True,True
2410,240,45,27,True,True
2411,240,44,41,True,True
2412,240,44,18,True,True
2413,240,47,31,True,True
2414,240,43,22,True,True
2415,240,47,27,True,True
2416,240,44,3,True,True
2417,240,45,38,True,True
2418,240,43,29,True,True
2419,240,43,15,True,True
2420,240,44,16,True,True
2421,240,44,21,True,True
2422,240,39,5,True,True
2423,240,45,45,True,True
2424,240,44,37,True,True
2425,240,46,45,True,True
2426,240,44,15,True,True
2427,240,46,28,True,True
2428,240,43,40,True,True
2429,240,40,8,True,True
2430,240,43,32,True,True
2431,240,45,16,True,True
2432,240,45,40,True,True
2433,240,43,40,True,True
2434,240,43,28,True,True
2435,240,47,30,True,True
2436,240,47,23,True,True
2437,240,44,25,True,True
2438,240,50,39,True,True
2439,240,50,16,True,True
2440,240,44,2,True,True
2441,240,71,31,True,True
2442,240,46,33,True,True
2443,240,43,38,True,True
2444,240,44,32,True,True
2445,240,51,29,True,True
2446,240,46,37,True,True
2447,240,44,39,True,True
2448,240,44,26,True,True
2449,240,45,29,True,True
2450,240,47,42,True,True
2451,240,51,18,True,True
2452,240,52,29,True,True
2453,240,41,8,True,True
2454,240,44,33,True,True
2455,240,47,39,True,True
2456,240,53,54,True,True
2457,240,46,31,True,True
2458,240,48,25,True,True
2459,240,50,38,True,True
2460,240,46,46,True,True
2461,240,45,40,True,True
2462,240,45,15,True,True
2463,240,41,2,True,True
2464,240,44,29,True,True
2465,240,43,15,True,True
2466,240,43,29,True,True
2467,240,49,8,True,True
2468,240,55,15,True,True
2469,240,51,29,True,True
2470,240,55,22,True,True
2471,240,58,17,True,True
2472,240,58,15,True,True
2473,240,56,15,True,True
2474,240,45,2,True,True
2475,240,64,40,True,True
2476,240,59,47,True,True
2477,240,48,28,True,True
2478,240,46,17,True,True
2479,240,47,21,True,True
2480,240,53,17,True,True
2481,240,54,18,True,True
2482,240,53,18,True,True
2483,240,45,18,True,True
2484,240,43,15,True,True
2485,240,43,17,True,True
2486,240,48,18,True,True
2487,240,44,39,True,True
2488,240,39,8,True,True
2489,240,42,39,True,True
2490,240,46,32,True,True
2491,240,45,45,True,True
2492,240,47,26,True,True
2493,240,44,32,True,True
2494,240,48,30,True,True
2495,240,49,27,True,True
2496,240,47,52,True,True
2497,240,47,39,True,True
2498,240,47,38,True,True
2499,240,44,39,True,True
2500,240,45,15,True,True
2501,240,51,18,True,True
2502,240,48,38,True,True
2503,240,45,18,True,True
2504,240,47,40,True,True
2505,240,43,8,True,True
2506,240,52,44,True,True
2507,240,44,27,True,True
2508,240,46,40,True,True
2509,240,45,40,True,True
2510,240,46,31,True,True
2511,240,45,40,True,True
2512,240,45,29,True,True
2513,240,45,15,True,True
2514,240,49,29,True,True
2515,240,45,8,True,True
2516,240,45,36,True,True
2517,240,45,29,True,True
2518,240,43,22,True,True
2519,240,44,28,True,True
2520,240,44,8,True,True
2521,240,47,16,True,True
2522,240,49,15,True,True
2523,240,45,38,True,True
2524,240,48,8,True,True
2525,240,60,38,True,True
2526,240,54,29,True,True
2527,240,55,39,True,True
2528,240,65,28,True,True
2529,240,56,40,True,True
2530,240,63,31,True,True
2531,240,54,16,True,True
2532,240,54,27,True,True
2533,240,55,3,True,True
2534,240,54,27,True,True
2535,240,53,29,True,True
2536,240,53,53,True,True
2537,240,53,25,True,True
2538,240,55,32,True,True
2539,240,55,34,True,True
2540,240,58,33,True,True
2541,240,58,49,True,True
2542,240,54,38,True,True
2543,240,46,40,True,True
2544,240,45,33,True,True
2545,240,45,16,True,True
2546,240,44,40,True,True
2547,240,46,27,True,True
2548,240,48,39,True,True
2549,240,43,8,True,True
2550,240,45,22,True,True
2551,240,50,30,True,True
2552,240,51,34,True,True
2553,240,45,28,True,True
2554,240,52,26,True,True
2555,240,45,52,True,True
2556,240,42,9,True,True
2557,240,45,52,True,True
2558,240,50,40,True,True
2559,240,46,39,True,True
2560,240,44,43,True,True
2561,240,46,38,True,True
2562,240,45,37,True,True
2563,240,45,37,True,True
2564,240,56,15,True,True
2565,240,44,23,True,True
2566,240,41,5,True,True
2567,240,45,33,True,True
2568,240,50,29,True,True
2569,240,45,29,True,True
2570,240,43,16,True,True
2571,240,57,2,True,True
2572,240,54,15,True,True
2573,240,47,29,True,True
2574,240,70,23,True,True
2575,240,57,9,True,True
2576,240,50,6,True,True
2577,240,61,19,True,True
2578,240,53,3,True,True
2579,240,60,2,True,True
2580,240,65,27,True,True
2581,240,58,3,True,True
2582,240,58,4,True,True
2583,240,82,40,True,True
2584,240,61,8,True,True
2585,240,57,39,True,True
2586,240,50,8,True,True
2587,240,51,9,True,True
2588,240,62,27,True,True
2589,240,62,2,True,True
2590,240,64,40,True,True
2591,240,56,3,True,True
2592,240,54,4,True,True
2593,240,64,26,True,True
2594,240,59,3,True,True
2595,240,70,32,True,True
2596,240,55,3,True,True
2597,240,61,3,True,True
2598,240,63,22,True,True
2599,240,59,9,True,True
2600,240,69,37,True,True
2601,240,69,18,True,True
2602,240,74,10,True,True
2603,240,68,28,True,True
2604,240,58,8,True,True
2605,240,66,37,True,True
2606,240,64,8,True,True
2607,240,54,8,True,True
2608,240,63,33,True,True
2609,240,58,5,True,True
2610,240,62,2,True,True
2611,240,61,40,True,True
2612,240,54,11,True,True
2613,240,61,43,True,True
2614,240,57,13,True,True
2615,240,56,2,True,True
2616,240,75,33,True,True
2617,240,62,8,True,True
2618,240,55,33,True,True
2619,240,53,5,True,True
2620,240,50,5,True,True
2621,240,53,39,True,True
2622,240,44,11,True,True
2623,240,48,41,True,True
2624,240,36,8,True,True
2625,240,35,11,True,True
2626,240,46,20,True,True
2627,240,36,3,True,True
2628,240,34,2,True,True
2629,240,39,39,True,True
2630,240,34,8,True,True
2631,240,50,10,True,True
2632,240,44,39,True,True
2633,240,41,3,True,True
2634,240,43,2,True,True
2635,240,51,38,True,True
2636,240,51,9,True,True
2637,240,52,29,True,True
2638,240,48,7,True,True
2639,240,54,7,True,True
2640,240,54,14,True,True
2641,240,60,3,True,True
2642,240,57,2,True,True
2643,240,54,21,True,True
2644,240,53,5,True,True
2645,240,55,38,True,True
2646,240,55,20,True,True
2647,240,55,13,True,True
2648,240,55,22,True,True
2649,240,55,2,True,True
2650,240,54,2,True,True
2651,240,55,42,True,True
2652,240,57,7,True,True
2653,240,55,7,True,True
2654,240,55,38,True,True
2655,240,54,8,True,True
2656,240,54,17,True,True
2657,240,65,2,True,True
2658,240,55,2,True,True
2659,240,67,31,True,True
2660,240,56,6,True,True
2661,240,53,36,True,True
2662,240,53,5,True,True
2663,240,53,5,True,True
2664,240,57,42,True,True
2665,240,45,8,True,True
2666,240,43,9,True,True
2667,240,47,40,True,True
2668,240,44,8,True,True
2669,240,53,15,True,True
2670,240,53,2,True,True
2671,240,51,3,True,True
2672,240,86,40,True,True
2673,240,56,3,True,True
2674,240,55,19,True,True
2675,240,56,3,True,True
2676,240,58,2,True,True
2677,240,57,29,True,True
2678,240,40,8,True,True
2679,240,34,9,True,True
2680,240,41,47,True,True
2681,240,36,8,True,True
2682,240,35,7,True,True
2683,240,44,39,True,True
2684,240,40,7,True,True
2685,240,39,5,True,True
2686,240,40,38,True,True
2687,240,36,6,True,True
2688,240,42,28,True,True
2689,240,36,9,True,True
2690,240,38,7,True,True
2691,240,39,37,True,True
2692,240,39,3,True,True
2693,240,35,3,True,True
2694,240,41,41,True,True
2695,240,34,8,True,True
2696,240,38,15,True,True
2697,240,40,2,True,True
2698,240,37,2,True,True
2699,240,40,33,True,True
2700,240,40,4,True,True
2701,240,48,15,True,True
2702,240,44,2,True,True
2703,240,41,2,True,True
2704,240,42,27,True,True
2705,240,35,10,True,True
2706,240,35,9,True,True
2707,240,42,26,True,True
2708,240,37,2,True,True
2709,240,33,2,True,True
2710,240,44,32,True,True
2711,240,36,6,True,True
2712,240,31,5,True,True
2713,240,41,38,True,True
2714,240,38,10,True,True
2715,240,41,38,True,True
2716,240,34,8,True,True
2717,240,34,7,True,True
2718,240,41,26,True,True
2719,240,42,3,True,True
2720,240,40,2,True,True
2721,240,41,29,True,True
2722,240,34,3,True,True
2723,240,32,2,True,True
2724,240,41,51,True,True
2725,240,36,10,True,True
2726,240,41,26,True,True
2727,240,39,9,True,True
2728,240,37,7,True,True
2729,240,35,10,True,True
2730,240,40,39,True,True
2731,240,37,9,True,True
2732,240,39,21,True,True
2733,240,36,5,True,True
2734,240,35,5,True,True
2735,240,35,5,True,True
2736,240,40,28,True,True
2737,240,36,8,True,True
2738,240,36,7,True,True
2739,240,40,17,True,True
2740,240,35,2,True,True
2741,240,33,2,True,True
2742,240,40,22,True,True
2743,240,35,2,True,True
2744,240,40,23,True,True
2745,240,37,6,True,True
2746,240,35,5,True,True
2747,240,41,5,True,True
2748,240,43,15,True,True
2749,240,38,3,True,True
2750,240,41,35,True,True
2751,240,48,31,True,True
2752,240,37,14,True,True
2753,240,34,4,True,True
2754,240,57,31,True,True
2755,240,46,42,True,True
2756,240,50,32,True,True
2757,240,42,6,True,True
2758,240,41,41,True,True
2759,240,43,27,True,True
2760,240,51,29,True,True
2761,240,49,32,True,True
2762,240,53,51,True,True
2763,240,44,17,True,True
2764,240,44,29,True,True
2765,240,46,28,True,True
2766,240,51,15,True,True
2767,240,46,38,True,True
2768,240,40,7,True,True
2769,240,68,44,True,True
2770,240,43,15,True,True
2771,240,43,28,True,True
2772,240,43,30,True,True
2773,240,44,39,True,True
2774,240,42,30,True,True
2775,240,42,8,True,True
2776,240,52,22,True,True
2777,240,49,16,True,True
2778,240,42,28,True,True
2779,240,47,33,True,True
2780,240,52,14,True,True
2781,240,46,29,True,True
2782,240,43,35,True,True
2783,240,45,41,True,True
2784,240,46,27,True,True
2785,240,45,3,True,True
2786,240,44,44,True,True
2787,240,44,42,True,True
2788,240,44,32,True,True
2789,240,43,21,True,True
2790,240,51,40,True,True
2791,240,45,24,True,True
2792,240,47,3,True,True
2793,240,57,27,True,True
2794,240,54,39,True,True
2795,240,56,29,True,True
2796,240,49,38,True,True
2797,240,46,35,True,True
2798,240,59,37,True,True
2799,240,56,21,True,True
2800,240,50,40,True,True
2801,240,58,17,True,True
2802,240,53,24,True,True
2803,240,53,5,True,True
2804,240,55,38,True,True
2805,240,53,26,True,True
2806,240,64,38,True,True
2807,240,53,36,True,True
2808,240,54,33,True,True
2809,240,55,49,True,True
2810,240,53,28,True,True
2811,240,64,28,True,True
2812,240,57,40,True,True
2813,240,52,20,True,True
2814,240,52,37,True,True
2815,240,45,21,True,True
2816,240,48,5,True,True
2817,240,43,30,True,True
2818,240,42,15,True,True
2819,240,42,26,True,True
2820,240,49,37,True,True
2821,240,43,29,True,True
2822,240,51,11,True,True
2823,240,46,28,True,True
2824,240,53,38,True,True
2825,240,44,20,True,True
2826,240,50,34,True,True
2827,240,48,28,True,True
2828,240,49,35,True,True
2829,240,43,29,True,True
2830,240,46,8,True,True
2831,240,43,34,True,True
2832,240,43,41,True,True
2833,240,45,37,True,True
2834,240,52,30,True,True
2835,240,49,40,True,True
2836,240,46,38,True,True
2837,240,44,33,True,True
2838,240,45,16,True,True
2839,240,42,40,True,True
2840,240,47,33,True,True
2841,240,41,4,True,True
2842,240,43,40,True,True
2843,240,44,50,True,True
2844,240,51,22,True,True
2845,240,41,5,True,True
2846,240,42,16,True,True
2847,240,43,2,True,True
2848,240,51,43,True,True
2849,240,40,11,True,True
2850,240,40,45,True,True
2851,240,50,6,True,True
2852,240,41,2,True,True
2853,240,44,44,True,True
2854,240,39,5,True,True
2855,240,32,5,True,True
2856,240,41,33,True,True
2857,240,39,9,True,True
2858,240,33,4,True,True
2859,240,44,40,True,True
2860,240,40,11,True,True
2861,240,40,11,True,True
2862,240,41,33,True,True
2863,240,38,8,True,True
2864,240,42,40,True,True
2865,240,43,7,True,True
2866,240,38,7,True,True
2867,240,49,27,True,True
2868,240,39,5,True,True
2869,240,42,2,True,True
2870,240,41,35,True,True
2871,240,38,8,True,True
2872,240,41,34,True,True
2873,240,37,10,True,True
2874,240,35,7,True,True
2875,240,45,41,True,True
2876,240,39,9,True,True
2877,240,41,38,True,True
2878,240,37,10,True,True
2879,240,36,7,True,True
2880,240,43,37,True,True
2881,240,47,8,True,True
2882,240,31,7,True,True
2883,240,46,29,True,True
2884,240,39,8,True,True
2885,240,34,7,True,True
2886,240,44,37,True,True
2887,240,38,8,True,True
2888,240,44,28,True,True
2889,240,35,4,True,True
2890,240,38,3,True,True
2891,240,41,16,True,True
2892,240,37,2,True,True
2893,240,36,2,True,True
2894,240,44,18,True,True
2895,240,39,3,True,True
2896,240,37,2,True,True
2897,240,41,18,True,True
2898,240,38,6,True,True
2899,240,43,37,True,True
2900,240,36,8,True,True
2901,240,52,6,True,True
2902,240,44,15,True,True
2903,240,40,3,True,True
2904,240,43,2,True,True
2905,240,47,39,True,True
2906,240,37,5,True,True
2907,240,39,5,True,True
2908,240,40,37,True,True
2909,240,34,5,True,True
2910,240,39,5,True,True
2911,240,43,31,True,True
2912,240,36,5,True,True
2913,240,40,7,True,True
2914,240,42,34,True,True
2915,240,40,2,True,True
2916,240,46,27,True,True
2917,240,42,3,True,True
2918,240,45,4,True,True
2919,240,44,22,True,True
2920,240,47,6,True,True
2921,240,50,27,True,True
2922,240,50,3,True,True
2923,240,49,3,True,True
2924,240,52,39,True,True
2925,240,102,8,True,True
2926,240,61,15,True,True
2927,240,57,3,True,True
2928,240,59,3,True,True
2929,240,57,33,True,True
2930,240,54,14,True,True
2931,240,53,28,True,True
2932,240,40,8,True,True
2933,240,39,8,True,True
2934,240,44,15,True,True
2935,240,38,2,True,True
2936,240,38,2,True,True
2937,240,45,22,True,True
2938,240,39,5,True,True
2939,240,39,38,True,True
2940,240,44,8,True,True
2941,240,38,7,True,True
2942,240,40,9,True,True
2943,240,46,38,True,True
2944,240,42,8,True,True
2945,240,51,7,True,True
2946,240,52,27,True,True
2947,240,48,9,True,True
2948,240,53,16,True,True
2949,240,50,4,True,True
2950,240,47,3,True,True
2951,240,54,16,True,True
2952,240,46,4,True,True
2953,240,46,48,True,True
2954,240,37,12,True,True
2955,240,42,7,True,True
2956,240,43,40,True,True
2957,240,37,45,True,True
2958,240,39,8,True,True
2959,240,44,38,True,True
2960,240,41,8,True,True
2961,240,42,38,True,True
2962,240,39,9,True,True
2963,240,37,5,True,True
2964,240,42,39,True,True
2965,240,43,7,True,True
2966,240,42,23,True,True
2967,240,37,6,True,True
2968,240,39,5,True,True
2969,240,43,39,True,True
2970,240,36,3,True,True
2971,240,42,2,True,True
2972,240,58,46,True,True
2973,240,48,8,True,True
2974,240,70,15,True,True
2975,240,48,2,True,True
2976,240,62,2,True,True
2977,240,63,41,True,True
2978,240,55,7,True,True
2979,240,52,8,True,True
2980,240,57,29,True,True
2981,240,53,8,True,True
2982,240,62,8,True,True
2983,240,65,15,True,True
2984,240,56,2,True,True
2985,240,59,19,True,True
2986,240,57,3,True,True
2987,240,51,2,True,True
2988,240,60,15,True,True
2989,240,60,2,True,True
2990,240,53,3,True,True
2991,240,59,28,True,True
2992,240,56,8,True,True
2993,240,53,5,True,True
2994,240,60,37,True,True
2995,240,58,9,True,True
2996,240,55,7,True,True
2997,240,56,28,True,True
2998,240,56,8,True,True
2999,240,51,7,True,True
3000,240,59,23,True,True
3001,240,67,18,True,True
3002,240,54,9,True,True
3003,240,60,30,True,True
3004,240,55,8,True,True
3005,240,68,8,True,True
3006,240,70,28,True,True
3007,240,55,7,True,True
3008,240,58,38,True,True
3009,240,51,8,True,True
3010,240,57,10,True,True
3011,240,57,37,True,True
3012,240,57,8,True,True
3013,240,60,38,True,True
3014,240,51,8,True,True
3015,240,56,3,True,True
3016,240,66,29,True,True
3017,240,53,3,True,True
3018,240,58,21,True,True
3019,240,52,5,True,True
3020,240,55,6,True,True
3021,240,58,27,True,True
3022,240,56,3,True,True
3023,240,59,2,True,True
3024,240,65,29,True,True
3025,240,55,5,True,True
3026,240,59,29,True,True
3027,240,54,2,True,True
3028,240,54,2,True,True
3029,240,58,15,True,True
3030,240,59,3,True,True
3031,240,48,2,True,True
3032,240,59,19,True,True
3033,240,56,3,True,True
3034,240,61,2,True,True
3035,240,63,29,True,True
3036,240,55,8,True,True
3037,240,57,38,True,True
3038,240,55,7,True,True
3039,240,53,7,True,True
3040,240,64,26,True,True
3041,240,56,10,True,True
3042,240,59,16,True,True
3043,240,53,2,True,True
3044,240,56,2,True,True
3045,240,63,33,True,True
3046,240,59,14,True,True
3047,240,60,12,True,True
3048,240,72,33,True,True
3049,240,55,9,True,True
3050,240,54,7,True,True
3051,240,61,23,True,True
3052,240,54,5,True,True
3053,240,55,18,True,True
3054,240,55,4,True,True
3055,240,55,4,True,True
3056,240,54,26,True,True
3057,240,62,4,True,True
3058,240,54,42,True,True
3059,240,55,8,True,True
3060,240,56,27,True,True
3061,240,55,3,True,True
3062,240,55,3,True,True
3063,240,54,21,True,True
3064,240,55,5,True,True
3065,240,64,32,True,True
3066,240,61,5,True,True
3067,240,54,7,True,True
3068,240,54,29,True,True
3069,240,57,8,True,True
3070,240,59,29,True,True
3071,240,55,4,True,True
3072,240,54,28,True,True
3073,240,44,10,True,True
3074,240,44,16,True,True
3075,240,47,29,True,True
3076,240,47,8,True,True
3077,240,50,8,True,True
3078,240,53,37,True,True
3079,240,104,9,True,True
3080,240,56,15,True,True
3081,240,58,2,True,True
3082,240,57,2,True,True
3083,240,56,49,True,True
3084,240,58,13,True,True
3085,240,54,16,True,True
3086,240,44,2,True,True
3087,240,41,28,True,True
3088,240,44,8,True,True
3089,240,39,7,True,True
3090,240,41,37,True,True
3091,240,39,8,True,True
3092,240,35,7,True,True
3093,240,43,32,True,True
3094,240,43,7,True,True
3095,240,44,28,True,True
3096,240,41,7,True,True
3097,240,44,7,True,True
3098,240,49,16,True,True
3099,240,43,2,True,True
3100,240,42,2,True,True
3101,240,51,39,True,True
3102,240,45,8,True,True
3103,240,37,10,True,True
3104,240,44,28,True,True
3105,240,38,8,True,True
3106,240,41,42,True,True
3107,240,38,17,True,True
3108,240,37,13,True,True
3109,240,49,30,True,True
3110,240,42,3,True,True
3111,240,42,39,True,True
3112,240,35,11,True,True
3113,240,38,10,True,True
3114,240,43,40,True,True
3115,240,43,8,True,True
3116,240,42,28,True,True
3117,240,36,8,True,True
3118,240,46,8,True,True
3119,240,45,42,True,True
3120,240,38,10,True,True
3121,240,41,39,True,True
3122,240,39,8,True,True
3123,240,36,10,True,True
3124,240,44,34,True,True
3125,240,38,3,True,True
3126,240,44,21,True,True
3127,240,37,3,True,True
3128,240,37,2,True,True
3129,240,42,15,True,True
3130,240,42,2,True,True
3131,240,72,39,True,True
3132,240,37,8,True,True
3133,240,45,7,True,True
3134,240,41,28,True,True
3135,240,38,18,True,True
3136,240,38,14,True,True
3137,240,41,28,True,True
3138,240,37,8,True,True
3139,240,41,7,True,True
3140,240,43,15,True,True
3141,240,36,3,True,True
3142,240,42,2,True,True
3143,240,44,34,True,True
3144,240,38,6,True,True
3145,240,39,5,True,True
3146,240,40,40,True,True
3147,240,38,12,True,True
3148,240,40,12,True,True
3149,240,39,24,True,True
3150,240,38,6,True,True
3151,240,50,15,True,True
3152,240,46,17,True,True
3153,240,38,4,True,True
3154,240,42,38,True,True
3155,240,44,8,True,True
3156,240,42,9,True,True
3157,240,43,39,True,True
3158,240,36,3,True,True
3159,240,40,3,True,True
3160,240,41,43,True,True
3161,240,36,7,True,True
3162,240,36,3,True,True
3163,240,46,30,True,True
3164,240,40,5,True,True
3165,240,41,39,True,True
3166,240,38,9,True,True
3167,240,37,8,True,True
3168,240,46,29,True,True
3169,240,36,8,True,True
3170,240,42,40,True,True
3171,240,48,11,True,True
3172,240,44,39,True,True
3173,240,36,8,True,True
3174,240,37,7,True,True
3175,240,42,52,True,True
3176,240,44,16,True,True
3177,240,41,13,True,True
3178,240,42,15,True,True
3179,240,36,2,True,True
3180,240,45,41,True,True
3181,240,39,7,True,True
3182,240,36,7,True,True
3183,240,39,28,True,True
3184,240,38,8,True,True
3185,240,35,7,True,True
3186,240,40,28,True,True
3187,240,44,7,True,True
3188,240,40,7,True,True
3189,240,41,15,True,True
3190,240,38,11,True,True
3191,240,41,16,True,True
3192,240,37,2,True,True
3193,240,39,2,True,True
3194,240,41,41,True,True
3195,240,41,10,True,True
3196,240,38,8,True,True
3197,240,41,38,True,True
3198,240,42,8,True,True
3199,240,39,17,True,True
3200,240,40,23,True,True
3201,240,49,13,True,True
3202,240,39,10,True,True
3203,240,44,43,True,True
3204,240,41,8,True,True
3205,240,44,29,True,True
3206,240,37,2,True,True
3207,240,37,2,True,True
3208,240,41,29,True,True
3209,240,36,4,True,True
3210,240,36,3,True,True
3211,240,47,27,True,True
3212,240,37,3,True,True
3213,240,41,25,True,True
3214,240,41,3,True,True
3215,240,33,3,True,True
3216,240,42,40,True,True
3217,240,35,3,True,True
3218,240,35,2,True,True
3219,240,41,28,True,True
3220,240,40,5,True,True
3221,240,39,40,True,True
3222,240,42,8,True,True
3223,240,38,8,True,True
3224,240,39,41,True,True
3225,240,38,7,True,True
3226,240,41,15,True,True
3227,240,38,2,True,True
3228,240,38,2,True,True
3229,240,42,19,True,True
3230,240,42,4,True,True
3231,240,38,4,True,True
3232,240,41,16,True,True
3233,240,37,2,True,True
3234,240,43,16,True,True
3235,240,42,2,True,True
3236,240,37,2,True,True
3237,240,34,2,True,True
3238,240,43,17,True,True
3239,240,40,3,True,True
3240,240,41,15,True,True
3241,240,39,5,True,True
3242,240,37,2,True,True
3243,240,42,15,True,True
3244,240,38,3,True,True
3245,240,37,2,True,True
3246,240,40,37,True,True
3247,240,39,2,True,True
3248,240,32,2,True,True
3249,240,42,20,True,True
3250,240,38,8,True,True
3251,240,50,18,True,True
3252,240,43,37,True,True
3253,240,40,8,True,True
3254,240,42,8,True,True
3255,240,41,39,True,True
3256,240,37,6,True,True
3257,240,40,2,True,True
3258,240,43,30,True,True
3259,240,42,4,True,True
3260,240,42,42,True,True
3261,240,43,5,True,True
3262,240,46,4,True,True
3263,240,51,27,True,True
3264,240,54,4,True,True
3265,240,52,26,True,True
3266,240,57,3,True,True
3267,240,63,2,True,True
3268,240,55,15,True,True
3269,240,54,4,True,True
3270,240,57,44,True,True
3271,240,55,7,True,True
3272,240,63,5,True,True
3273,240,57,22,True,True
3274,240,62,5,True,True
3275,240,55,6,True,True
3276,240,54,15,True,True
3277,240,55,2,True,True
3278,240,64,38,True,True
3279,240,65,8,True,True
3280,240,64,9,True,True
3281,240,65,36,True,True
3282,240,56,8,True,True
3283,240,54,26,True,True
3284,240,54,11,True,True
3285,240,54,30,True,True
3286,240,56,8,True,True
3287,240,62,7,True,True
3288,240,54,15,True,True
