Chunk_ID,Size_Bytes,HashTime_uS,VerifyTime_uS,Valid
929,4096,22519,35966.10,True
930,4096,19378,36576.90,True
931,4096,19883,37320.20,True
932,4096,18952,37744.20,True
933,4096,20846,37306.40,True
934,4096,22355,38303.20,True
935,4096,19461,36523.30,True
936,4096,23277,39493.20,True
937,4096,25196,35830.30,True
938,4096,18880,35698.90,True
939,4096,19307,36543.40,True
940,4096,20844,38287.90,True
941,4096,22674,35018.50,True
942,4096,19076,36430.50,True
943,4096,19312,36479.20,True
944,4096,19512,34295.80,True
945,4096,20257,36685.40,True
946,4096,19090,35218.10,True
947,4096,21301,34285.80,True
948,4096,18595,36094.50,True
949,4096,21169,37483.50,True
950,4096,22831,35514.30,True
951,4096,18815,36098.80,True
952,4096,19563,36480.30,True
953,4096,20015,36134.30,True
954,4096,18770,36004.10,True
955,4096,19503,35154.00,True
956,4096,19326,35523.90,True
957,4096,21038,35373.90,True
958,4096,19351,34612.20,True
959,4096,19337,37371.30,True
960,4096,18510,37407.00,True
961,4096,21186,35068.90,True
962,4096,21115,36573.50,True
963,4096,18766,35423.70,True
964,4096,19134,36433.60,True
965,4096,21773,34960.70,True
966,4096,18656,36451.20,True
967,4096,19448,36780.50,True
968,4096,18075,37069.80,True
969,4096,21085,37569.20,True
970,4096,18412,35446.90,True
971,4096,19038,36863.80,True
972,4096,17896,36870.60,True
973,4096,21157,34515.40,True
974,4096,18826,35919.80,True
975,4096,20600,35001.70,True
976,4096,19898,36777.20,True
977,4096,18756,36083.80,True
978,4096,18891,35468.00,True
979,4096,19424,36039.80,True
980,4096,18529,36300.50,True
981,4096,21731,35319.60,True
982,4096,18602,36082.60,True
983,4096,18510,35901.20,True
984,4096,19708,36278.70,True
985,4096,23569,36160.20,True
986,4096,19020,33957.50,True
987,4096,19489,36885.80,True
988,4096,20953,34827.70,True
989,4096,20019,34566.40,True
990,4096,18990,35105.30,True
991,4096,19995,36888.80,True
992,4096,19021,37485.10,True
993,4096,23300,36057.60,True
994,4096,19341,35683.40,True
995,4096,18446,35057.60,True
996,4096,20473,36764.00,True
997,4096,24810,37095.70,True
998,4096,18877,35561.80,True
999,4096,18418,36426.80,True
1000,4096,19846,35804.60,True
1001,4096,21560,37831.30,True
1002,4096,20295,37665.30,True
1003,4096,19147,36783.20,True
1004,4096,19340,37010.50,True
1005,4096,19166,36757.40,True
1006,4096,19055,36347.00,True
1007,4096,19188,36008.70,True
1008,4096,18895,34529.10,True
1009,4096,19617,36572.20,True
1010,4096,18578,36091.40,True
1011,4096,18914,38695.50,True
1012,4096,18499,36178.50,True
1013,4096,20656,34726.60,True
1014,4096,18189,36420.80,True
1015,4096,18604,38146.00,True
1016,4096,18659,34401.30,True
1017,4096,19132,36434.90,True
1018,4096,18777,36133.00,True
1019,4096,18892,37116.30,True
1020,4096,19062,35390.00,True
1021,4096,20091,36515.10,True
1022,4096,19944,37731.30,True
1023,4096,18548,36637.20,True
1024,4096,17637,37783.10,True
1025,4096,20935,37219.70,True
1026,4096,19124,36422.40,True
1027,4096,18652,37800.60,True
1028,4096,19046,37131.90,True
1029,4096,19609,37033.10,True
1030,4096,19542,34572.50,True
1031,4096,18977,36503.50,True
1032,4096,18874,36361.70,True
1033,4096,18870,37330.50,True
1034,4096,18673,35694.70,True
1035,4096,18746,36289.80,True
1036,4096,19312,36427.40,True
1037,4096,23812,35763.10,True
1038,4096,18842,35703.80,True
1039,4096,18674,34735.30,True
1040,4096,18746,34652.20,True
1041,4096,20354,35378.70,True
1042,4096,19489,36126.70,True
1043,4096,17749,35619.60,True
1044,4096,18159,34541.40,True
1045,4096,21768,34620.90,True
1046,4096,18654,35647.90,True
1047,4096,18076,36252.10,True
1048,4096,18440,36607.80,True
1049,4096,20334,35311.20,True
1050,4096,18596,36774.50,True
1051,4096,23914,34925.20,True
1052,4096,19121,35917.00,True
1053,4096,19573,36356.40,True
1054,4096,18636,34767.00,True
1055,4096,19016,35444.10,True
1056,4096,21718,35082.20,True
1057,4096,21860,37238.70,True
1058,4096,19323,36537.20,True
1059,4096,18076,37135.60,True
1060,4096,18245,35925.40,True
1061,4096,21843,35556.70,True
1062,4096,18534,35674.20,True
1063,4096,18544,33887.40,True
1064,4096,18404,35620.20,True
1065,4096,20226,35666.70,True
1066,4096,18035,34743.30,True
1067,4096,21053,35777.70,True
1068,4096,19275,38475.90,True
1069,4096,23917,37539.20,True
1070,4096,18619,36648.40,True
1071,4096,18576,37317.40,True
1072,4096,18421,36701.90,True
1073,4096,25132,35312.60,True
1074,4096,19505,34684.10,True
1075,4096,19344,36866.50,True
1076,4096,19352,36841.40,True
1077,4096,27855,35292.10,True
1078,4096,20318,37392.90,True
1079,4096,19508,36370.70,True
1080,4096,24474,36360.40,True
1081,4096,20920,37569.40,True
1082,4096,18619,34638.40,True
1083,4096,18850,35488.10,True
1084,4096,19244,36269.50,True
1085,4096,21997,34611.70,True
1086,4096,19864,35048.30,True
1087,4096,18662,35989.90,True
1088,4096,19525,34413.00,True
1089,4096,19087,36364.80,True
1090,4096,18180,34249.30,True
1091,4096,19046,37524.50,True
1092,4096,18175,36174.00,True
1093,4096,21693,36828.00,True
1094,4096,18868,35106.50,True
1095,4096,18517,36615.30,True
1096,4096,18341,35914.30,True
1097,4096,21724,35824.30,True
1098,4096,19342,35924.50,True
1099,4096,19275,35164.20,True
1100,4096,19244,35039.50,True
1101,4096,20360,37844.00,True
1102,4096,19655,37973.10,True
1103,4096,19590,37656.00,True
1104,4096,18559,37067.10,True
1105,4096,25365,34479.20,True
1106,4096,18214,36068.80,True
1107,4096,19380,35350.00,True
1108,4096,18204,36303.00,True
1109,4096,22316,36505.10,True
1110,4096,24419,37343.80,True
1111,4096,21550,34402.60,True
1112,4096,22803,34566.00,True
1113,4096,29267,37343.50,True
1114,4096,21303,35029.00,True
1115,4096,23426,35454.90,True
1116,4096,21125,37971.50,True
1117,4096,23669,36758.10,True
1118,4096,18805,36340.70,True
1119,4096,19659,36841.80,True
1120,4096,18168,38870.10,True
1121,4096,20260,35936.00,True
1122,4096,18607,36621.50,True
1123,4096,19018,37701.40,True
1124,4096,19565,35730.40,True
1125,4096,18440,36480.30,True
1126,4096,18658,37956.10,True
1127,4096,17813,35946.40,True
1128,4096,18998,36616.50,True
1129,4096,19432,39435.20,True
1130,4096,20392,36299.80,True
1131,4096,23522,36582.60,True
1132,4096,21625,36513.50,True
1133,4096,18458,35831.80,True
1134,4096,21833,35612.10,True
1135,4096,19201,37277.50,True
1136,4096,18679,38843.10,True
1137,4096,20537,36263.40,True
1138,4096,20846,35953.50,True
1139,4096,17623,37514.00,True
1140,4096,23018,34266.20,True
1141,4096,21600,37001.70,True
1142,4096,22545,36267.10,True
1143,4096,19129,35411.30,True
1144,4096,18270,36266.20,True
1145,4096,19982,35597.80,True
1146,4096,19020,37031.80,True
1147,4096,18362,36098.20,True
1148,4096,18592,35076.30,True
1149,4096,19507,36610.90,True
1150,4096,19459,35410.40,True
1151,4096,19157,37547.70,True
1152,4096,18650,35692.60,True
1153,4096,19206,36500.20,True
1154,4096,19432,34887.40,True
1155,4096,18716,37665.80,True
1156,4096,18086,35575.20,True
1157,4096,22996,37673.60,True
1158,4096,18234,35176.20,True
1159,4096,20036,38017.10,True
1160,4096,18355,36819.80,True
1161,4096,28282,34208.00,True
1162,4096,18684,35652.40,True
1163,4096,18626,36207.40,True
1164,4096,20007,35771.70,True
1165,4096,20547,35507.50,True
1166,4096,19244,35749.30,True
1167,4096,19598,34497.80,True
1168,4096,18060,35291.60,True
1169,4096,18661,37819.30,True
1170,4096,19458,35283.00,True
1171,4096,18594,34912.50,True
1172,4096,18696,35905.90,True
1173,4096,21691,36826.20,True
1174,4096,17910,36164.10,True
1175,4096,19999,34723.50,True
1176,4096,18181,36693.70,True
1177,4096,19724,35757.40,True
1178,4096,19601,36358.60,True
1179,4096,19161,34457.30,True
1180,4096,19365,36555.20,True
1181,4096,23793,35289.20,True
1182,4096,19083,36900.10,True
1183,4096,18231,35975.30,True
1184,4096,17881,35774.90,True
1185,4096,20399,39511.00,True
1186,4096,19456,34828.20,True
1187,4096,18586,35864.50,True
1188,4096,18902,37080.50,True
1189,4096,18612,35876.10,True
1190,4096,18330,34725.10,True
1191,4096,18986,36784.80,True
1192,4096,19036,34359.00,True
1193,4096,22873,34939.30,True
1194,4096,19665,35056.00,True
1195,4096,19657,36601.20,True
1196,4096,19440,36476.90,True
1197,4096,22145,34716.40,True
1198,4096,22426,35099.30,True
1199,4096,19739,37296.60,True
1200,4096,20709,35172.00,True
1201,4096,21293,37397.40,True
1202,4096,18975,37915.90,True
1203,4096,20662,36986.90,True
1204,4096,23283,38104.30,True
1205,4096,22543,37757.70,True
1206,4096,20189,35602.00,True
1207,4096,20186,34852.50,True
1208,4096,19543,35263.70,True
1209,4096,19415,34641.20,True
1210,4096,18693,37903.50,True
1211,4096,18141,35390.50,True
1212,4096,19127,35399.20,True
1213,4096,21882,37677.00,True
1214,4096,18867,37113.20,True
1215,4096,22227,34446.90,True
1216,4096,19987,38879.10,True
1217,4096,23796,38134.00,True
1218,4096,20290,35753.10,True
1219,4096,18267,36855.70,True
1220,4096,18359,36922.70,True
1221,4096,22505,38134.30,True
1222,4096,24886,37072.30,True
1223,4096,18994,35997.80,True
1224,4096,20752,37625.00,True
1225,4096,20819,36084.70,True
1226,4096,19550,35238.60,True
1227,4096,21968,35243.50,True
1228,4096,19405,35492.10,True
1229,4096,19441,37904.90,True
1230,4096,20208,38461.50,True
1231,4096,18775,36717.70,True
1232,4096,18656,37691.50,True
1233,4096,19003,35264.10,True
1234,4096,20148,36071.10,True
1235,4096,18138,38608.60,True
1236,4096,18664,41652.80,True
1237,4096,18992,42975.70,True
1238,4096,19414,37132.90,True
1239,4096,19042,35636.10,True
1240,4096,19049,36511.50,True
1241,4096,22499,37181.70,True
1242,4096,18707,37445.50,True
1243,4096,19172,35358.50,True
1244,4096,18990,35983.30,True
1245,4096,22117,38307.70,True
1246,4096,20176,35491.10,True
1247,4096,18625,35465.70,True
1248,4096,19042,37620.60,True
1249,4096,18384,38360.40,True
1250,4096,18488,37686.70,True
1251,4096,19290,36669.20,True
1252,4096,17986,36542.60,True
1253,4096,26128,36931.90,True
1254,4096,19091,34991.50,True
1255,4096,18501,36135.20,True
1256,4096,18710,36579.00,True
1257,4096,21785,35336.80,True
1258,4096,19271,35376.50,True
1259,4096,20322,37169.30,True
1260,4096,18329,35430.80,True
1261,4096,20057,35302.50,True
1262,4096,22419,35945.70,True
1263,4096,18992,36418.20,True
1264,4096,17905,34631.50,True
1265,4096,24314,34600.00,True
1266,4096,19885,36195.90,True
1267,4096,20667,37930.00,True
1268,4096,19114,36397.90,True
1269,4096,21779,35597.00,True
1270,4096,21360,36117.40,True
1271,4096,18128,36818.00,True
1272,4096,18552,34357.10,True
1273,4096,19151,37667.00,True
1274,4096,18404,37248.20,True
1275,4096,18712,37451.00,True
1276,4096,18010,35933.20,True
1277,4096,19275,37220.80,True
1278,4096,20168,35755.60,True
1279,4096,25259,34384.90,True
1280,4096,18269,37481.00,True
1281,4096,18827,37833.10,True
1282,4096,18243,38773.60,True
1283,4096,18978,35667.50,True
1284,4096,19262,37002.80,True
1285,4096,19339,35728.10,True
1286,4096,18451,36874.40,True
1287,4096,20856,36635.30,True
1288,4096,19919,36133.00,True
1289,4096,19732,36129.60,True
1290,4096,19437,35966.60,True
1291,4096,22301,36413.30,True
1292,4096,20909,37780.90,True
1293,4096,18983,35308.20,True
1294,4096,22940,36696.60,True
1295,4096,20183,37564.80,True
1296,4096,18880,36596.00,True
1297,4096,19967,38006.90,True
1298,4096,20427,36054.20,True
1299,4096,18689,37091.30,True
1300,4096,18914,34859.10,True
1301,4096,20758,36886.10,True
1302,4096,18365,35949.10,True
1303,4096,20032,37304.00,True
1304,4096,18279,37372.10,True
1305,4096,19779,37282.50,True
1306,4096,19713,38713.40,True
1307,4096,20024,37354.40,True
1308,4096,18957,36244.10,True
1309,4096,20388,35572.20,True
1310,4096,18857,35765.40,True
1311,4096,19703,35333.90,True
1312,4096,18515,35359.50,True
1313,4096,19048,37818.90,True
1314,4096,18925,35829.10,True
1315,4096,19365,36209.10,True
1316,4096,19068,37534.80,True
1317,4096,26039,35864.10,True
1318,4096,19907,36637.90,True
1319,4096,18477,36200.90,True
1320,4096,21419,35387.00,True
1321,4096,24187,37509.40,True
1322,4096,18451,34612.60,True
1323,4096,18837,37180.00,True
1324,4096,18850,36445.20,True
1325,4096,22518,36815.90,True
1326,4096,20983,36430.80,True
1327,4096,18686,36723.20,True
1328,4096,18573,35588.10,True
1329,4096,21422,35726.80,True
1330,4096,23413,37357.30,True
1331,4096,21296,34782.00,True
1332,4096,21865,36683.50,True
1333,4096,19182,35678.20,True
1334,4096,20519,36770.90,True
1335,4096,18122,37039.70,True
1336,4096,19083,37827.80,True
1337,4096,23292,35991.70,True
1338,4096,22043,37132.00,True
1339,4096,19426,36200.20,True
1340,4096,18648,35273.20,True
1341,4096,20202,35789.40,True
1342,4096,24792,37629.00,True
1343,4096,18820,35053.50,True
1344,4096,19429,35908.50,True
1345,4096,23697,36394.70,True
1346,4096,19466,35230.50,True
1347,4096,20980,35956.30,True
1348,4096,19509,35472.20,True
1349,4096,19756,34459.70,True
1350,4096,20768,37374.70,True
1351,4096,21222,37303.10,True
1352,4096,20755,37326.70,True
1353,4096,19062,35783.50,True
1354,4096,22208,36808.30,True
1355,4096,19076,35686.40,True
1356,4096,19089,35041.20,True
1357,4096,18422,36214.70,True
1358,4096,19218,37230.60,True
1359,4096,18101,35131.90,True
1360,4096,18985,39887.70,True
1361,4096,19022,36788.20,True
1362,4096,19434,34311.00,True
1363,4096,17666,36087.90,True
1364,4096,19259,36670.70,True
1365,4096,28267,35812.10,True
1366,4096,18262,35113.50,True
1367,4096,19852,35112.50,True
1368,4096,20705,35559.50,True
1369,4096,23498,35195.30,True
1370,4096,24670,34641.70,True
1371,4096,22874,35677.20,True
1372,4096,20025,39256.90,True
1373,4096,21618,38889.30,True
1374,4096,18868,35450.60,True
1375,4096,20902,36436.90,True
1376,4096,18803,34889.80,True
1377,4096,22181,35989.70,True
1378,4096,20416,35891.80,True
1379,4096,20295,36202.00,True
1380,4096,18981,38502.80,True
1381,4096,24630,36016.70,True
1382,4096,19496,36906.00,True
1383,4096,18523,35203.80,True
1384,4096,19545,36553.50,True
1385,4096,21373,35485.70,True
1386,4096,19585,37923.80,True
1387,4096,20009,35171.30,True
1388,4096,18745,35638.30,True
1389,4096,21618,37867.70,True
1390,4096,18591,35632.90,True
1391,4096,18458,35793.20,True
1392,4096,19110,37573.60,True
1393,4096,19338,36588.70,True
1394,4096,19671,39834.70,True
1395,4096,20931,36450.80,True
1396,4096,18954,34900.90,True
1397,4096,20751,35499.20,True
1398,4096,18600,36439.00,True
1399,4096,18320,36132.70,True
1400,4096,18500,36460.40,True
1401,4096,26212,36298.10,True
1402,4096,18390,36589.40,True
1403,4096,19466,37634.20,True
1404,4096,19456,36705.30,True
1405,4096,20409,36446.40,True
1406,4096,20086,37371.70,True
1407,4096,18950,35014.80,True
1408,4096,18302,35185.30,True
1409,4096,22508,35562.70,True
1410,4096,20509,36808.10,True
1411,4096,18987,36447.40,True
1412,4096,18729,37166.70,True
1413,4096,20926,38059.50,True
1414,4096,18834,36104.90,True
1415,4096,19161,36182.30,True
1416,4096,18905,37887.20,True
1417,4096,20784,36754.30,True
1418,4096,19288,34588.00,True
1419,4096,21587,34250.00,True
1420,4096,18235,36629.20,True
1421,4096,19572,37516.70,True
1422,4096,18576,37726.30,True
1423,4096,18497,38052.60,True
1424,4096,18833,36908.80,True
1425,4096,19592,35037.50,True
1426,4096,18656,36359.60,True
1427,4096,19089,37971.20,True
1428,4096,19456,35803.20,True
1429,4096,19750,36769.00,True
1430,4096,18801,36201.80,True
1431,4096,21558,37903.70,True
1432,4096,19091,35280.40,True
1433,4096,21181,37572.30,True
1434,4096,19875,37088.80,True
1435,4096,19060,35094.80,True
1436,4096,18004,35965.80,True
1437,4096,20932,34661.90,True
1438,4096,19553,36204.50,True
1439,4096,19570,36359.60,True
1440,4096,18897,35604.70,True
1441,4096,22569,34528.00,True
1442,4096,19463,34769.90,True
1443,4096,18822,35622.40,True
1444,4096,19604,34803.40,True
1445,4096,21255,36207.30,True
1446,4096,18754,35656.50,True
1447,4096,18761,34957.40,True
1448,4096,18482,36492.10,True
1449,4096,21675,36343.70,True
1450,4096,18702,36740.80,True
1451,4096,19470,36458.40,True
1452,4096,19079,35247.40,True
1453,4096,21101,35896.00,True
1454,4096,20988,35493.00,True
1455,4096,19744,35803.70,True
1456,4096,18758,37729.70,True
1457,4096,21994,37053.70,True
1458,4096,19449,37874.50,True
1459,4096,18494,37158.20,True
1460,4096,19636,34464.10,True
1461,4096,21783,35995.90,True
1462,4096,19714,34616.00,True
1463,4096,18549,35093.40,True
1464,4096,18652,35566.40,True
1465,4096,25007,36526.10,True
1466,4096,17712,35685.80,True
1467,4096,20499,35216.00,True
1468,4096,22096,35678.70,True
1469,4096,20812,39445.80,True
1470,4096,19009,35770.10,True
1471,4096,19119,36865.90,True
1472,4096,18541,33847.30,True
1473,4096,21362,36294.50,True
1474,4096,19443,35369.90,True
1475,4096,19161,35906.20,True
1476,4096,18464,38059.10,True
1477,4096,19388,37150.60,True
1478,4096,18927,36506.90,True
1479,4096,29182,35851.40,True
1480,4096,18697,35648.10,True
1481,4096,18596,36418.60,True
1482,4096,18589,37811.80,True
1483,4096,19382,36205.50,True
1484,4096,18692,37177.40,True
1485,4096,20082,34737.30,True
1486,4096,20801,36524.90,True
1487,4096,20504,37582.30,True
1488,4096,20028,37358.70,True
1489,4096,25695,37080.50,True
1490,4096,22502,37760.10,True
1491,4096,18467,37946.10,True
1492,4096,17949,35691.60,True
1493,4096,21916,37653.70,True
1494,4096,19003,35950.60,True
1495,4096,18077,35075.00,True
1496,4096,19345,37583.70,True
1497,4096,22347,35834.30,True
1498,4096,19374,36121.90,True
1499,4096,19479,35210.40,True
1500,4096,19127,36026.80,True
1501,4096,20228,35123.80,True
1502,4096,18421,35319.00,True
1503,4096,19435,37591.20,True
1504,4096,19499,36476.00,True
1505,4096,21205,35178.00,True
1506,4096,19639,35919.50,True
1507,4096,18760,41364.00,True
1508,4096,19017,39477.10,True
1509,4096,22869,37787.20,True
1510,4096,18152,37288.60,True
1511,4096,19023,37923.60,True
1512,4096,19301,39906.80,True
1513,4096,20724,39704.40,True
1514,4096,19739,38625.00,True
1515,4096,18858,39162.20,True
1516,4096,18583,36435.20,True
1517,4096,22360,38734.60,True
1518,4096,18369,38390.30,True
1519,4096,19782,37469.10,True
1520,4096,18915,35773.80,True
1521,4096,21916,36481.60,True
1522,4096,18697,38699.50,True
1523,4096,18764,40087.20,True
1524,4096,18045,36485.50,True
1525,4096,20831,36498.40,True
1526,4096,18705,40632.40,True
1527,4096,18671,37327.40,True
1528,4096,19171,37917.50,True
1529,4096,21081,35505.00,True
1530,4096,19363,35653.50,True
1531,4096,18815,39561.10,True
1532,4096,18522,36278.70,True
1533,4096,21044,37017.50,True
1534,4096,19731,37217.80,True
1535,4096,18871,36475.10,True
1536,4096,18796,35993.40,True
1537,4096,19855,38329.50,True
1538,4096,17391,37077.20,True
1539,4096,18070,37103.30,True
1540,4096,18166,36015.30,True
1541,4096,18615,35569.30,True
1542,4096,19235,36568.50,True
1543,4096,18867,37031.60,True
1544,4096,19136,37552.90,True
1545,4096,19811,37733.70,True
1546,4096,19182,36656.70,True
1547,4096,19271,37199.00,True
1548,4096,18526,38405.50,True
1549,4096,22308,37926.90,True
1550,4096,18594,37346.10,True
1551,4096,20857,35858.70,True
1552,4096,20305,36110.60,True
1553,4096,23719,37692.70,True
1554,4096,19323,35722.50,True
1555,4096,22185,36336.10,True
1556,4096,18701,37302.00,True
1557,4096,19739,36131.90,True
1558,4096,22105,36313.90,True
1559,4096,18411,36316.10,True
1560,4096,18629,36466.90,True
1561,4096,22353,36776.30,True
1562,4096,20228,36359.80,True
1563,4096,17837,36818.60,True
1564,4096,18669,37980.00,True
1565,4096,21218,36059.30,True
1566,4096,18456,35533.00,True
1567,4096,19928,35796.80,True
1568,4096,19445,37518.20,True
1569,4096,22118,37066.70,True
1570,4096,19080,38217.20,True
1571,4096,18884,37490.50,True
1572,4096,18614,35142.90,True
1573,4096,19987,37538.30,True
1574,4096,19323,36253.80,True
1575,4096,19607,37572.60,True
1576,4096,18619,36470.00,True
1577,4096,21882,37031.60,True
1578,4096,18842,36592.70,True
1579,4096,20063,40600.70,True
1580,4096,19071,38418.70,True
1581,4096,22278,36724.80,True
1582,4096,19260,37290.00,True
1583,4096,19350,36196.40,True
1584,4096,19140,37156.00,True
1585,4096,21076,36041.10,True
1586,4096,17842,37601.90,True
1587,4096,19382,36826.90,True
1588,4096,19258,35623.00,True
1589,4096,21414,35820.20,True
1590,4096,20535,37684.90,True
1591,4096,18479,36263.30,True
1592,4096,20260,36384.50,True
1593,4096,22909,38239.80,True
1594,4096,22386,36313.40,True
1595,4096,20962,36641.90,True
1596,4096,19334,36595.90,True
1597,4096,21483,37962.00,True
1598,4096,19743,37961.80,True
1599,4096,18931,34741.60,True
1600,4096,19740,35470.20,True
1601,4096,18149,36809.30,True
1602,4096,18853,37180.70,True
1603,4096,18520,37687.70,True
1604,4096,18863,36860.60,True
1605,4096,18997,36964.60,True
1606,4096,18601,37240.20,True
1607,4096,18553,35623.90,True
1608,4096,18775,37218.00,True
1609,4096,19351,37425.50,True
1610,4096,20788,37349.60,True
1611,4096,18115,37752.20,True
1612,4096,19796,37391.70,True
1613,4096,21244,36252.70,True
1614,4096,18412,37648.40,True
1615,4096,19863,37146.80,True
1616,4096,19537,38325.90,True
1617,4096,22459,36443.10,True
1618,4096,18761,39630.20,True
1619,4096,19412,37544.70,True
1620,4096,17081,37759.40,True
1621,4096,20717,37779.50,True
1622,4096,18925,37004.70,True
1623,4096,20435,39851.60,True
1624,4096,22017,37087.10,True
1625,4096,23846,38453.80,True
1626,4096,20996,38035.00,True
1627,4096,21295,38406.10,True
1628,4096,20553,37334.50,True
1629,4096,20500,36926.00,True
1630,4096,18294,36757.30,True
1631,4096,18938,40192.80,True
1632,4096,19176,37268.40,True
1633,4096,21118,38000.60,True
1634,4096,18845,36357.90,True
1635,4096,18079,37732.60,True
1636,4096,18806,38976.80,True
1637,4096,21835,37705.20,True
1638,4096,19326,35973.50,True
1639,4096,18739,37726.60,True
1640,4096,19700,38127.10,True
1641,4096,19281,36472.10,True
1642,4096,20967,36835.40,True
1643,4096,19607,35743.40,True
1644,4096,18301,38924.70,True
1645,4096,20221,37872.80,True
1646,4096,20346,38426.80,True
1647,4096,19018,37433.40,True
1648,4096,19616,36684.70,True
1649,4096,21116,36966.00,True
1650,4096,21699,37363.80,True
1651,4096,18194,36804.60,True
1652,4096,18568,35844.80,True
1653,4096,20936,39874.00,True
1654,4096,18959,38320.00,True
1655,4096,20075,37181.50,True
1656,4096,19764,36069.10,True
1657,4096,21148,35974.20,True
1658,4096,19020,38734.00,True
1659,4096,19718,37097.20,True
1660,4096,20491,37926.70,True
1661,4096,20597,37795.60,True
1662,4096,18086,35854.00,True
1663,4096,19286,37785.20,True
1664,4096,19330,36530.90,True
1665,4096,20269,38152.30,True
1666,4096,19943,36230.90,True
1667,4096,18716,37137.50,True
1668,4096,17633,37235.00,True
1669,4096,18632,36454.90,True
1670,4096,18803,36369.10,True
1671,4096,19400,35820.50,True
1672,4096,18695,37895.20,True
1673,4096,21309,36304.10,True
1674,4096,18556,37062.80,True
1675,4096,18726,37045.90,True
1676,4096,18546,35598.80,True
1677,4096,22921,38308.00,True
1678,4096,19447,36108.80,True
1679,4096,18698,36686.30,True
1680,4096,18467,36732.40,True
1681,4096,23804,35929.50,True
1682,4096,23653,38180.20,True
1683,4096,20011,36988.80,True
1684,4096,18679,36845.30,True
1685,4096,21495,35382.40,True
1686,4096,19286,38145.00,True
1687,4096,18285,37691.60,True
1688,4096,19446,36512.00,True
1689,4096,24513,36540.60,True
1690,4096,18890,38238.30,True
1691,4096,21996,37178.40,True
1692,4096,19699,37758.60,True
1693,4096,21638,37854.70,True
1694,4096,18918,36168.50,True
1695,4096,22342,37679.10,True
1696,4096,19537,38336.40,True
1697,4096,18613,37112.20,True
1698,4096,21666,37380.20,True
1699,4096,19419,38997.60,True
1700,4096,19941,35570.10,True
1701,4096,19483,37265.00,True
1702,4096,19688,38215.50,True
1703,4096,20646,36175.10,True
1704,4096,18866,36997.60,True
1705,4096,24120,36558.00,True
1706,4096,19104,38423.60,True
1707,4096,18212,37127.30,True
1708,4096,18504,36827.10,True
1709,4096,20397,36104.40,True
1710,4096,19029,37125.80,True
1711,4096,24316,36490.90,True
1712,4096,18540,35722.90,True
1713,4096,22743,38538.30,True
1714,4096,19627,37016.10,True
1715,4096,18368,37144.80,True
1716,4096,20156,37030.10,True
1717,4096,22341,36994.80,True
1718,4096,19965,36071.10,True
1719,4096,18434,38971.30,True
1720,4096,18426,37871.10,True
1721,4096,18947,37299.30,True
1722,4096,19827,36906.90,True
1723,4096,17520,35550.20,True
1724,4096,19680,38743.10,True
1725,4096,19248,36460.90,True
1726,4096,18687,37593.40,True
1727,4096,18863,38026.40,True
1728,4096,17838,35839.00,True
1729,4096,20337,37575.90,True
1730,4096,18419,37016.50,True
1731,4096,20536,38465.60,True
1732,4096,18591,35285.90,True
1733,4096,21261,37759.40,True
1734,4096,19128,37058.00,True
1735,4096,19209,37750.90,True
1736,4096,18721,37450.00,True
1737,4096,20988,45780.50,True
1738,4096,18128,38086.20,True
1739,4096,18952,35628.50,True
1740,4096,21013,36338.90,True
1741,4096,23981,37505.90,True
1742,4096,19293,36407.40,True
1743,4096,18702,37545.90,True
1744,4096,19859,35205.00,True
1745,4096,19264,36961.60,True
1746,4096,19277,36456.50,True
1747,4096,19191,36321.40,True
1748,4096,19315,37609.50,True
1749,4096,23047,37533.10,True
1750,4096,19183,34996.20,True
1751,4096,19615,37614.20,True
1752,4096,18252,38875.80,True
1753,4096,21914,36672.90,True
1754,4096,19381,35895.20,True
1755,4096,22173,38354.70,True
1756,4096,21202,36173.70,True
1757,4096,24093,36330.90,True
1758,4096,18569,35888.00,True
1759,4096,19834,35446.30,True
1760,4096,19817,36356.10,True
1761,4096,21117,35157.80,True
1762,4096,18510,37643.10,True
1763,4096,19789,36748.50,True
1764,4096,18539,35551.90,True
1765,4096,20291,37801.90,True
1766,4096,20244,37351.40,True
1767,4096,19360,37636.30,True
1768,4096,18310,37969.30,True
1769,4096,22716,36294.90,True
1770,4096,19002,37020.20,True
1771,4096,18603,35102.20,True
1772,4096,18583,35296.80,True
1773,4096,23942,36557.00,True
1774,4096,19402,37349.30,True
1775,4096,18083,37070.60,True
1776,4096,19488,37499.60,True
1777,4096,19084,37534.60,True
1778,4096,18987,39251.10,True
1779,4096,20073,38192.20,True
1780,4096,19799,38334.00,True
1781,4096,19556,36602.30,True
1782,4096,21266,36880.30,True
1783,4096,19293,35928.60,True
1784,4096,18992,37191.50,True
1785,4096,18343,37281.60,True
1786,4096,19219,36216.50,True
1787,4096,19069,36801.10,True
1788,4096,18595,36237.80,True
1789,4096,20703,36293.80,True
1790,4096,19610,35525.60,True
1791,4096,19395,37613.50,True
1792,4096,20514,36292.20,True
1793,4096,22583,36791.30,True
1794,4096,19877,37826.60,True
1795,4096,19557,37064.80,True
1796,4096,19011,37127.20,True
1797,4096,24099,37413.90,True
1798,4096,19649,38639.90,True
1799,4096,20071,36826.20,True
1800,4096,18954,36604.20,True
1801,4096,21586,35721.00,True
1802,4096,18923,37339.80,True
1803,4096,18698,39075.20,True
1804,4096,21307,35881.60,True
1805,4096,22040,37650.90,True
